nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
S2 GAR INTEGRITY 13036 WORTH 4200,168534,2013,,P,PO,6667,,3,38,"-0,16","0,57",26,"7,37","0,59",20,"0,96","0,27",38,26,"0,31",7,"0,33",7,"0,26",12,"0,26",11,"-0,14",11,,13,3,25,"5,86","0,45",24,"13,23",20,"0,34",7,"0,28",12,"0,31",10,"0,22",17,"-0,12",16,"-0,18","0,50",85,"23,23",17
GMRA PEACEMAKER 1216 PEACEMAKER,IA1444,2011,,V,IA,13096,,4,104,"0,37","0,27",61,"6,28","0,50",28,"-0,12","0,01",61,1,"0,20",25,"0,17",33,"0,19",26,"-0,04",85,"-0,09",22,,26,4,71,"7,55","0,34",14,"13,83",18,"0,23",24,"0,15",37,"0,19",36,"-0,04",82,"-0,10",23,"0,86","0,36",15,"23,22",17
SS OBJECTIVE T510 0T26,IA1225,2000,,P,IA,23805,,2,47,"0,05","0,57",39,"10,51","0,56",6,"1,07","0,21",36,52,"0,15",41,"0,17",33,"-0,02",87,"0,27",10,"-0,21",3,,10,2,44,"6,45","0,45",20,"16,96",10,"0,11",58,"0,12",45,"-0,06",93,"0,27",10,"-0,21",5,"0,79","0,47",19,"23,18",17
BIEBER DEEP END B597 DEEP END,IA1728,2014,,V,IA,16477,,2,20,"-0,95","0,36",5,"6,80","0,34",24,"0,97","0,03",38,3,"0,28",10,"-0,25",99,"0,10",56,"0,32",5,"0,12",95,,17,1,13,"5,41","0,21",28,"12,21",24,"0,34",7,"-0,18",99,"0,12",55,"0,34",5,"0,16",96,"0,37","0,24",46,"23,09",17
BIGUÁ 6463 DENSITY TE,184691,2014,,P,PO,18474,,1,250,"-0,58","0,55",10,"8,01","0,55",16,"0,91","0,27",39,38,"0,34",5,"0,34",6,"0,42",1,"0,26",11,"-0,07",29,,9,1,185,"2,41","0,42",58,"10,42",32,"0,36",6,"0,31",8,"0,45",2,"0,27",11,"-0,10",22,"0,77","0,43",20,"23,03",17
REDBAR GRETZKY G395 V64 LODI PRINCE GANADOR,221666,2017,,V,PO,9271,L,2,41,"1,05","0,54",91,"9,01","0,53",11,,,,,"0,34",5,"0,14",41,"0,04",76,"0,49",1,"-0,03",44,,8,2,35,"2,58","0,39",56,"11,60",27,"0,37",5,"0,12",46,"0,06",72,"0,45",2,"-0,07",31,"0,16","0,49",64,"23,00",17
SAV PEACE OF MIND 5070,IA917,2005,,P,IA,23805,,4,42,"1,20","0,59",94,"5,88","0,58",31,"3,58","0,25",4,66,"0,30",8,"0,13",45,"0,15",40,"0,30",7,"-0,07",28,,20,4,30,"5,63","0,45",25,"11,51",27,"0,29",13,"0,06",64,"0,10",61,"0,32",7,"-0,13",14,"0,66","0,48",26,"22,71",18
V A R DISCOVERED 7218,IA2092,2017,,P,IA,23145,,4,21,"0,68","0,43",79,"6,52","0,41",26,,,,,"0,12",52,"0,03",75,"-0,01",86,"0,26",11,"-0,06",34,,32,1,3,"8,64","0,22",10,"15,16",13,"0,17",40,"0,05",67,"0,01",83,"0,31",8,"-0,07",31,"1,00","0,23",10,"22,63",18
TRES MARIAS 9935 CURRENCY 6764 TE NAVAJO,IA1843,2013,,P,IA,5150,K,5,54,"-0,21","0,53",24,"7,92","0,52",16,"-1,76","0,14",90,1,"0,26",13,"0,04",73,"0,20",24,"0,28",8,"0,05",77,,14,4,34,"5,21","0,36",29,"13,12",20,"0,25",20,"-0,03",87,"0,19",35,"0,33",5,"0,12",92,"0,50","0,42",37,"22,59",18
SAV REAL PERFORMANCE 4876,IA1726,2014,,P,IA,10379,,12,133,"0,73","0,68",81,"4,94","0,70",40,"-1,00","0,30",81,53,"0,26",13,"0,05",69,"0,05",73,"0,16",26,"0,05",79,,28,12,106,"6,41","0,56",20,"11,35",28,"0,32",9,"0,16",33,"0,11",58,"0,17",26,"0,05",75,"0,64","0,62",27,"22,40",19
SAV TECHNIQUE 5120,IA1973,2015,,P,IA,22588,,3,34,"1,15","0,53",93,"7,07","0,52",22,"0,88","0,16",40,2,"0,17",33,"0,01",79,"0,15",40,"0,14",30,"-0,08",26,,23,3,21,"7,61","0,39",13,"14,68",15,"0,21",29,"0,03",74,"0,16",42,"0,17",27,"-0,09",26,"0,55","0,37",33,"22,39",19
SAV SEEDSTOCK 4838,IA1313,2014,,P,IA,22588,,2,28,"0,64","0,53",77,"7,46","0,53",19,"1,21","0,25",32,16,"0,21",24,"0,20",27,"0,14",42,"0,18",21,"-0,10",21,,19,2,19,"6,69","0,43",19,"14,15",17,"0,25",21,"0,22",21,"0,16",44,"0,25",13,"-0,15",11,"0,27","0,44",54,"22,15",19
CANTÃO,417101,2017,,V,PC,20397,,1,23,"0,47","0,52",67,"7,98","0,52",16,,,,,"0,17",34,"0,28",13,"0,28",10,"0,18",21,"-0,07",29,,19,1,18,"6,25","0,46",21,"14,24",16,"0,20",30,"0,29",10,"0,30",11,"0,15",29,"-0,07",32,"0,77","0,47",20,"22,09",19
TIMBAÚVA 9046 BRUISER TIMB. 11,432665,2019,,P,PC,14168,,1,22,"-1,42","0,48",2,"7,77","0,46",17,,,,,"0,23",19,"0,18",32,"0,05",73,"0,23",14,"-0,10",21,,16,,0,"5,08","0,30",30,"12,85",21,"0,29",13,"0,18",30,"0,11",60,"0,25",12,"-0,13",14,"0,46","0,37",40,"22,03",19
BALDRIDGE BRONC,IA1867,2015,,P,IA,22483,M,3,26,"-0,09","0,46",31,"5,78","0,46",32,"1,25","0,07",31,2,"0,10",62,"0,04",73,"0,10",58,"0,13",34,"-0,03",46,,40,2,19,"9,52","0,33",6,"15,30",13,"0,15",47,"0,09",56,"0,15",46,"0,12",37,"-0,07",34,"0,96","0,39",11,"22,01",19
MOHNEN SOUTH DAKOTA 402 DAKOTA,IA1519,2012,,P,IA,16783,,21,297,"0,57","0,71",73,"7,66","0,74",18,"1,52","0,35",26,126,"0,25",16,"0,20",27,"0,21",22,"0,20",19,"-0,00",56,,16,17,204,"5,61","0,62",26,"13,26",20,"0,25",20,"0,18",30,"0,24",22,"0,19",21,"0,01",63,"0,28","0,70",53,"21,84",19
BASIN RAINMAKER 4404,IA1963,2014,,P,IA,22579,,8,75,"0,14","0,54",46,"4,91","0,59",40,,,,,"0,15",40,"-0,05",90,"-0,13",98,"0,30",7,"-0,06",32,,40,5,28,"8,95","0,36",9,"13,87",18,"0,20",31,"0,03",73,"-0,12",97,"0,33",6,"-0,13",15,"0,77","0,42",20,"21,82",20
SAV HERITAGE 6295 HERITAGE,IA1036,2006,,P,IA,23805,,16,75,"1,18","0,64",94,"6,10","0,65",29,"-0,29","0,26",70,29,"0,24",17,"-0,06",91,"0,13",47,"0,27",10,"0,05",77,,23,13,45,"7,09","0,51",16,"13,19",20,"0,27",16,"-0,03",86,"0,13",52,"0,26",11,"0,06",79,"0,09","0,56",69,"21,81",20
RINCON CRAQUE 1373 DEL SARANDY,127588,2008,,V,PO,7287,,4,56,"0,90","0,57",87,"6,54","0,59",26,"-2,92","0,26",97,28,"0,21",24,"0,05",70,"0,25",14,"0,16",25,"-0,03",45,,24,4,42,"6,76","0,47",18,"13,30",19,"0,28",15,"0,07",64,"0,32",10,"0,21",18,"-0,04",43,"0,23","0,51",58,"21,65",20
LEACHMAN FIELD DAY A614N,IA814,2003,,V,IA,23805,M,30,449,"0,05","0,72",39,"8,22","0,81",14,"-0,68","0,53",76,277,"0,22",20,"0,13",46,"0,19",27,"0,21",16,"-0,05",38,,15,25,279,"4,79","0,70",33,"13,01",21,"0,26",19,"0,14",38,"0,20",32,"0,21",18,"-0,04",42,"0,47","0,75",39,"21,65",20
CIA.AZUL TE3594 WEST RIVER ZORZAL,202019,2016,,P,PO,8538,,1,20,"0,33","0,46",59,"7,44","0,47",19,"-1,76","0,23",90,16,"0,27",11,"0,17",33,"0,09",60,"0,26",11,"0,05",78,,15,1,16,"3,93","0,37",42,"11,37",28,"0,26",18,"0,05",68,"0,08",67,"0,23",16,"0,07",82,"0,74","0,33",22,"21,58",20
ALC BIG EYE D09N,IA853,2003,,P,IA,27149,M,4,52,"-0,28","0,59",21,"-0,34","0,60",86,"6,48","0,29",1,106,"0,18",32,"0,06",67,"0,09",62,"0,34",4,"-0,30",1,,73,2,35,"12,79","0,47",2,"12,46",23,"0,28",14,"0,16",34,"0,16",42,"0,43",2,"-0,26",2,"0,25","0,52",55,"21,52",20
ESPINILHO BRAND NAME TE118,171432,2012,,P,PO,14550,,1,22,"-0,01","0,47",35,"6,35","0,48",27,"1,50","0,17",26,7,"0,30",8,"0,04",73,"0,19",27,,,"0,01",64,,18,1,10,"3,24","0,33",49,"9,58",37,"0,28",14,"0,05",68,"0,23",24,,,"-0,01",54,"1,19","0,33",6,"21,51",20
CIA.AZUL 5162 ROGER CINCH,231506,2019,,P,PO,8538,,1,27,"2,13","0,54",99,"6,45","0,52",27,,,,,"0,31",7,"0,21",25,"0,28",10,"0,22",15,"-0,11",18,,17,,0,"3,92","0,33",42,"10,38",32,"0,32",9,"0,19",28,"0,34",8,"0,26",12,"-0,11",20,"0,50","0,41",37,"21,50",20
GAP T001/17,415498,2017,,P,PC,2555,,1,29,"-0,24","0,53",23,"5,72","0,52",32,,,,,"0,23",19,"0,23",20,"0,22",20,"0,23",14,"-0,11",18,,27,1,10,"8,06","0,37",11,"13,77",18,"0,29",13,"0,21",22,"0,25",20,"0,24",13,"-0,15",11,"-0,33","0,45",91,"21,49",20
Performance Qualidade de carne Adaptação GAP 5729,198739,2016,,V,PO,2555,,1,27,"0,74","0,50",81,"5,49","0,49",35,"2,94","0,19",8,7,"0,17",34,"0,19",29,"0,18",29,,,"-0,04",40,,34,1,16,"7,98","0,36",12,"13,48",19,"0,24",23,"0,28",12,"0,30",11,,,"-0,03",45,"0,46","0,31",40,"21,43",20
GRAN EXAR 2844 TELLECHEA,199996,2016,,P,PO,18551,,2,106,"0,78","0,66",83,"5,11","0,64",38,,,,,"0,23",18,"0,18",30,"0,22",20,"0,06",55,"0,04",74,,30,1,13,"4,27","0,36",38,"9,37",38,"0,28",15,"0,18",30,"0,25",20,"0,06",53,"-0,02",51,"1,67","0,43",1,"21,41",20
SAV TEXTBOOK 5115,IA1862,2015,,P,IA,22588,,6,107,"0,60","0,64",75,"7,62","0,63",18,"0,50","0,17",48,8,"0,16",39,"0,07",63,"0,13",48,"0,12",37,"-0,09",24,,22,4,42,"6,64","0,44",19,"14,26",16,"0,18",37,"0,08",60,"0,12",55,"0,13",34,"-0,11",19,"0,69","0,52",24,"21,38",20
TÓLIO TE422 FARAÓ FARAÓ,192097,2015,,P,PO,14838,P,4,63,"-0,54","0,64",12,"3,54","0,63",54,"0,51","0,17",48,1,"0,15",41,"0,14",43,"0,15",38,"0,12",35,"-0,10",21,,50,3,41,"9,38","0,48",7,"12,92",21,"0,21",29,"0,12",46,"0,19",33,"0,16",28,"-0,11",19,"0,89","0,51",14,"21,38",20
QUIRÍ M060,343770,2010,,V,PC,92,,2,25,"0,76","0,46",82,"7,41","0,45",19,"1,69","0,14",23,7,"0,19",28,"0,20",27,"0,11",54,"0,12",38,"0,01",61,,20,1,17,"5,66","0,33",25,"13,07",20,"0,20",30,"0,12",46,"0,14",51,"0,17",25,"-0,01",55,"0,84","0,35",16,"21,37",21
SOLDERA 6019 BISMARK,195499,2016,,P,PO,15061,,1,34,"-0,27","0,46",22,"9,24","0,50",10,,,,,"0,15",41,"0,15",40,"0,17",32,"0,08",49,"0,06",82,,15,1,16,"4,30","0,37",38,"13,54",19,"0,17",42,"0,10",51,"0,18",38,"0,08",49,"0,09",86,"1,21","0,41",5,"21,25",21
GAP 3867,144521,2010,,P,PO,2555,,2,42,"0,33","0,58",59,"2,88","0,58",61,"0,75","0,28",43,61,"0,14",44,"0,20",26,"0,17",34,"0,17",25,"-0,07",30,,57,2,28,"8,48","0,44",10,"11,36",28,"0,26",19,"0,26",14,"0,27",16,"0,18",23,"-0,16",10,"1,28","0,45",4,"21,20",21
SANTA JOANA 0130,231044,2019,,P,PO,15398,,1,34,"0,67","0,52",78,"6,34","0,51",27,,,,,"0,14",45,"0,21",24,"0,10",59,"0,16",26,"-0,18",6,,31,1,11,"7,29","0,36",15,"13,63",18,"0,26",19,"0,29",10,"0,17",39,"0,25",13,"-0,22",3,"0,46","0,42",40,"21,19",21
BROWN JYJ REDEMPTION Y1334,IA1420,2011,,V,IA,16477,,38,513,"-1,75","0,81",1,"3,49","0,81",55,"1,33","0,39",30,175,"0,11",58,"0,16",36,"0,10",57,"0,00",73,"0,02",68,,56,32,358,"10,56","0,70",4,"14,05",17,"0,24",22,"0,27",13,"0,22",26,"0,04",62,"0,06",79,"0,38","0,76",46,"21,09",21
CONSENSUS 3002 TELLECHEA,211134,2017,,P,PO,18551,,1,31,"-1,67","0,52",2,"9,00","0,52",11,,,,,"0,20",27,"0,36",4,"0,19",27,"0,10",42,"-0,11",18,,13,1,14,"4,87","0,37",32,"13,87",18,"0,18",36,"0,33",7,"0,17",42,"0,08",50,"-0,10",22,"0,54","0,38",34,"21,05",21
GAP D061,331573,2011,,V,PC,2555,,2,198,"1,04","0,76",91,"5,18","0,75",38,"0,10","0,39",57,73,"0,33",6,"0,22",22,"0,13",47,,,"-0,15",9,,21,2,158,"5,45","0,63",27,"10,63",31,"0,36",6,"0,21",22,"0,14",50,,,"-0,17",9,"-0,26","0,68",89,"21,00",21
SAV ANGUS VALLEY 1867,IA1372,2011,,P,IA,22588,,45,553,"-0,93","0,81",5,"4,28","0,83",47,"2,11","0,51",16,340,"0,12",52,"0,10",54,"0,07",68,"0,13",34,"-0,12",14,,48,35,388,"8,72","0,73",9,"13,00",21,"0,20",30,"0,16",35,"0,12",58,"0,22",17,"-0,12",17,"1,00","0,80",10,"20,92",21
SÃO XAVIER 2284 MONT BLACK TE,212343,2016,,P,PO,508,,1,25,"0,49","0,50",69,"6,61","0,51",25,,,,,"0,12",51,"0,07",63,"0,05",73,"0,19",20,"-0,03",44,,31,1,15,"7,27","0,38",15,"13,89",17,"0,09",66,"0,08",58,"0,02",81,"0,15",30,"-0,06",35,"1,43","0,45",2,"20,86",22
SAV CLARK 8374,IA1090,2008,,P,IA,23805,M,9,36,"0,53","0,44",71,"5,62","0,52",33,"1,69","0,21",23,24,"0,20",25,"0,07",64,"0,15",38,"0,14",31,"0,05",79,,29,6,26,"6,25","0,39",21,"11,87",25,"0,24",22,"0,08",57,"0,20",31,"0,15",30,"0,04",74,"0,72","0,41",23,"20,79",22
SAV REIGN 6845,IA1941,2016,,P,IA,22588,,23,226,"0,54","0,73",71,"5,46","0,75",35,"2,10","0,16",16,2,"0,18",30,"0,21",23,"0,18",30,"0,01",72,"-0,11",17,,33,17,159,"6,32","0,61",21,"11,78",26,"0,22",27,"0,25",16,"0,26",19,"0,01",71,"-0,22",4,"1,01","0,69",10,"20,68",22
REDBAR R48 GRAND CANYON U80,297255,2007,,V,PC,9271,,1,39,"0,95","0,56",89,"2,82","0,55",62,"-0,81","0,17",78,18,"0,16",38,"0,25",16,"0,13",44,"0,19",19,"-0,00",58,,55,1,34,"9,46","0,43",7,"12,28",23,"0,31",10,"0,39",3,"0,27",15,"0,31",7,"-0,02",50,"0,21","0,49",59,"20,67",22
ELLINGSON VERIFIED,IA2157,2019,,P,IA,22161,,3,20,"0,65","0,26",78,"9,16","0,35",11,,,,,"0,22",22,"0,04",72,"0,11",53,"0,31",6,"-0,03",47,,12,2,6,"4,52","0,16",36,"13,69",18,"0,23",24,"0,04",72,"0,12",58,"0,33",6,"-0,02",50,"0,02","0,15",74,"20,59",22
SOLDERA 8041 INSTINCT,218479,2018,,P,PO,15061,,2,25,"1,54","0,19",98,"6,48","0,27",26,,,,,"0,08",65,"0,03",74,"-0,05",93,"0,07",53,"0,06",83,,37,,0,"8,53","0,19",10,"15,01",14,"0,11",59,"0,05",67,"-0,04",90,"0,06",54,"0,05",76,"0,91","0,30",13,"20,50",22
CONNEALY LEGENDARY 644L,IA1922,2016,,P,IA,22305,M,16,196,"-0,76","0,72",8,"7,53","0,71",19,"0,37","0,15",51,22,"0,21",22,"0,25",17,"0,14",43,"0,29",7,"-0,14",11,,18,11,121,"4,35","0,53",37,"11,87",26,"0,23",24,"0,24",17,"0,12",55,"0,20",21,"-0,13",15,"0,68","0,59",25,"20,35",22
SAV TEN SPEED 3022,IA1688,2013,,P,IA,16477,,33,275,"0,39","0,74",63,"5,67","0,76",33,"-0,26","0,23",69,31,"0,10",60,"0,06",68,"0,13",47,"0,07",52,"0,01",63,,41,30,168,"8,86","0,61",9,"14,54",15,"0,17",42,"0,06",66,"0,12",56,"0,12",39,"-0,00",57,"0,51","0,68",36,"20,28",23
PA SAFEGUARD 021,204579,2010,,P,PO,22302,,3,216,"-0,11","0,71",30,"1,33","0,70",74,"3,21","0,13",6,9,"0,02",81,"-0,03",87,"-0,08",96,"0,11",39,"-0,19",4,,77,3,181,"12,38","0,56",2,"13,71",18,"0,18",37,"0,09",54,"0,05",74,"0,28",9,"-0,28",1,"1,05","0,70",9,"20,26",23
SANTA JOANA 2214,398949,2015,,P,PC,15398,,1,35,"1,57","0,49",98,"9,20","0,49",10,"1,13","0,18",34,15,"0,05",76,"0,14",42,"0,07",68,,,"-0,11",16,,22,1,29,"6,97","0,38",17,"16,17",11,"0,06",73,"0,14",40,"0,13",53,,,"-0,13",15,"0,99","0,42",10,"20,19",23
CIA.AZUL 4152 WOLF GAITEIRO,209334,2017,,P,PO,8538,,1,55,"-0,57","0,56",11,"9,46","0,56",9,,,,,"0,24",17,"0,06",69,"0,18",30,"0,22",15,"-0,11",17,,9,1,42,"2,49","0,43",57,"11,95",25,"0,19",33,"0,02",76,"0,18",36,"0,13",35,"-0,22",4,"0,76","0,47",21,"20,18",23
SAV DUKE 6313,IA1057,2006,,P,IA,23805,,5,31,"-0,07","0,50",32,"6,99","0,51",22,"2,12","0,14",16,75,"0,30",8,"0,23",20,"0,25",14,"0,28",8,"-0,03",44,,15,3,18,"2,68","0,37",55,"9,67",36,"0,31",10,"0,22",21,"0,26",18,"0,26",12,"0,00",59,"0,48","0,45",38,"20,11",23
QHF WEST COAST SGR C403 WEST COAST,IA1915,2015,,P,IA,22520,A,3,24,"-0,24","0,46",23,"6,04","0,46",30,,,,,"0,14",46,"0,05",71,"0,13",45,"0,14",32,"0,03",72,,34,3,15,"5,30","0,32",28,"11,34",28,"0,17",41,"-0,01",83,"0,14",51,"0,18",23,"0,04",72,"1,64","0,32",1,"20,09",23
SOSSEGO 109P,208384,2016,,P,PO,14764,,1,46,"0,52","0,53",70,"5,08","0,53",39,,,,,"0,11",55,"0,12",48,"0,20",23,"0,10",44,"-0,22",2,,44,1,19,"8,30","0,37",11,"13,38",19,"0,21",28,"0,21",22,"0,25",21,"0,17",26,"-0,21",5,"0,52","0,37",35,"20,06",23
REDBAR FINAL ANSWER E331 VIGOR,202780,2015,,P,PO,9271,,1,28,"-0,38","0,49",18,"6,63","0,49",25,"0,89","0,22",40,11,"0,12",50,"0,10",55,"0,09",60,"0,30",6,"-0,14",11,,31,1,27,"6,96","0,41",17,"13,59",19,"0,14",50,"0,08",58,"0,06",73,"0,32",7,"-0,17",9,"0,90","0,49",14,"20,03",24
REDBAR BAR EXT V23 VAQUERO,139467,2008,,P,PO,9271,,1,81,"0,68","0,66",79,"5,07","0,65",39,"1,24","0,32",32,60,"0,28",10,"0,29",12,"0,20",25,"0,14",30,"-0,13",11,,26,1,73,"3,85","0,55",43,"8,92",40,"0,36",6,"0,37",4,"0,25",20,"0,15",30,"-0,14",13,"0,45","0,59",41,"19,99",24
SAV BRAND NAME 9115 BRAND NAME,IA1235,2009,,P,IA,23805,,21,155,"0,38","0,72",62,"6,77","0,75",24,"2,57","0,46",11,257,"0,27",11,"0,28",12,"0,32",6,"0,13",32,"0,03",72,,18,19,118,"3,26","0,65",49,"10,03",34,"0,24",22,"0,24",17,"0,36",6,"0,12",36,"0,03",69,"0,86","0,71",15,"19,96",24
BASCO LUCKY 822,184723,2014,,P,PO,4074,,2,24,"0,87","0,38",86,"7,07","0,39",21,"-2,09","0,14",93,4,"0,17",33,"0,15",40,"0,16",37,"0,03",64,"0,02",67,,24,1,8,"5,99","0,31",23,"13,07",20,"0,20",31,"0,12",47,"0,18",38,"0,02",67,"0,04",71,"0,40","0,37",44,"19,92",24
RAML RANGEFINDER 7536 RANGEFINDER,IA1981,2017,,P,IA,23492,A,1,24,"-0,04","0,45",33,"8,04","0,44",15,,,,,"0,18",32,"0,08",62,"0,14",44,"0,24",13,"-0,25",2,,18,1,17,"6,60","0,30",19,"14,65",15,"0,25",22,"0,12",47,"0,19",34,"0,24",14,"-0,23",3,"-0,59","0,29",96,"19,92",24
NET WORTH DE CANTAGALO 3845 MASTER,169670,2013,,P,PO,275,P,3,58,"0,51","0,35",70,"5,65","0,52",33,"2,45","0,24",12,14,"0,16",38,"0,22",22,"0,10",58,"0,14",31,"-0,07",29,,34,3,52,"6,17","0,43",22,"11,83",26,"0,20",31,"0,27",13,"0,14",51,"0,14",33,"-0,09",26,"0,95","0,50",12,"19,87",24
RED HONK TONK 1885 TELLECHEA,180608,2014,,V,PO,18551,,2,35,"-0,35","0,52",19,"6,55","0,51",26,,,,,"0,19",30,"0,12",49,"0,15",39,"0,14",31,"-0,19",5,,25,1,21,"5,57","0,36",26,"12,13",24,"0,18",38,"0,16",34,"0,17",41,"0,14",32,"-0,21",5,"0,82","0,42",17,"19,87",24
AAR TEN X 7008 SA TEN X,IA1561,2007,,P,IA,13096,,8,83,"0,03","0,65",38,"6,75","0,66",24,"1,94","0,20",18,5,"0,15",42,"-0,05",91,"-0,00",85,"0,16",25,"-0,00",56,,28,8,60,"5,71","0,53",25,"12,46",23,"0,18",37,"-0,03",86,"-0,01",86,"0,19",21,"-0,03",46,"0,93","0,60",12,"19,84",24
SAV 707 RITO 9969,IA1249,2009,,P,IA,23805,,11,61,"1,00","0,60",90,"4,90","0,61",41,"1,07","0,27",36,74,"0,23",17,"0,20",27,"0,26",13,"0,09",46,"-0,04",40,,32,10,44,"6,19","0,48",22,"11,10",29,"0,25",21,"0,20",26,"0,29",12,"0,04",59,"-0,06",35,"0,37","0,49",47,"19,72",25
RRA ONE AND ONLY 733,IA2097,2017,,V,IA,26075,,6,102,"-0,18","0,60",25,"3,94","0,62",50,,,,,"0,21",23,"0,13",44,"0,20",25,"0,07",54,"0,03",71,,41,5,72,"7,68","0,46",13,"11,62",27,"0,25",21,"0,16",34,"0,25",21,"0,10",44,"0,01",61,"0,21","0,52",59,"19,66",25
CANTÃO,425314,2018,,P,PC,20397,,1,52,"0,45","0,60",66,"6,73","0,60",24,,,,,"0,27",11,"0,20",26,"0,19",25,"0,24",13,"-0,04",39,,18,1,19,"2,78","0,51",54,"9,51",37,"0,27",17,"0,20",25,"0,23",25,"0,25",13,"-0,02",48,"0,80","0,52",18,"19,59",25
TRADIÇÃO T68 PALANQUE,190734,2015,,P,PO,3638,R,14,251,"1,13","0,75",93,"7,37","0,76",20,"0,00","0,38",58,11,"0,28",9,"0,23",20,"0,34",3,"0,13",33,"0,11",93,,14,12,156,"1,45","0,64",66,"8,82",41,"0,26",20,"0,19",27,"0,36",5,"0,13",35,"0,13",94,"1,09","0,69",8,"19,48",25
FSL H AVIS TE526,128807,2008,,P,PO,14320,T,4,143,"0,12","0,65",44,"2,83","0,65",61,"-0,09","0,21",60,9,"0,14",43,"0,00",82,"0,04",77,"0,19",20,"-0,01",56,,57,4,108,"7,40","0,53",14,"10,23",33,"0,22",27,"0,01",78,"0,14",50,"0,28",9,"-0,05",39,"1,31","0,65",3,"19,38",26
BASCO SUEZ YESQUERO 1253TE,215880,2017,,V,PO,4074,,1,26,"1,69","0,50",98,"6,39","0,49",27,,,,,"0,25",15,"0,23",20,"0,17",31,"0,21",16,"-0,03",42,,21,1,14,"2,26","0,34",59,"8,65",42,"0,25",21,"0,20",23,"0,15",48,"0,25",13,"-0,07",33,"1,36","0,29",3,"19,35",26
JUQUIRY RED 9616 NACHO,429021,2018,,V,PC,18553,,1,46,"0,28","0,45",56,"7,48","0,44",19,,,,,"0,19",28,"0,28",12,"0,20",24,"0,17",25,"-0,05",36,,20,1,17,"3,41","0,30",47,"10,90",30,"0,22",26,"0,28",11,"0,26",20,"0,16",28,"-0,07",31,"0,94","0,31",12,"19,34",26
LARSON SUN KING 016,IA1345,2010,,V,IA,14435,M,9,67,"-1,46","0,46",2,"4,44","0,55",45,"-1,10","0,17",82,40,"0,09",64,"0,03",75,"0,02",81,"0,25",12,"0,06",81,,51,8,36,"10,05","0,37",5,"14,49",15,"0,13",53,"0,08",60,"0,09",64,"0,25",13,"0,09",87,"0,36","0,45",47,"19,28",26
BIGUÁ 6679 HEAVY HITTER TE,187081,2015,,P,PO,18474,,3,118,"1,24","0,66",95,"6,15","0,67",29,"-3,34","0,29",98,25,"0,25",14,"0,04",73,"0,13",45,"-0,04",85,"0,15",97,,22,3,113,"2,54","0,57",57,"8,69",42,"0,24",22,"0,01",78,"0,17",41,"-0,02",79,"0,16",97,"1,28","0,62",4,"19,26",26
SANTA CECÍLIA 3216,408598,2015,,P,PC,10,,2,37,"-0,13","0,52",28,"3,60","0,55",54,"3,27","0,19",6,1,"0,11",57,"0,07",64,"-0,03",89,"0,24",13,"-0,12",14,,55,2,19,"9,24","0,41",7,"12,84",22,"0,22",27,"0,16",33,"0,04",78,"0,33",6,"-0,15",12,"0,36","0,48",48,"19,21",26
WOODHILL AUGUSTA,IA2024,2018,,P,IA,23642,,15,296,"-0,32","0,74",20,"7,02","0,75",22,"1,55","0,07",25,4,"0,19",29,"0,09",58,"0,05",73,"0,14",31,"-0,02",48,,22,14,164,"4,40","0,58",37,"11,42",28,"0,27",17,"0,06",66,"0,10",62,"0,23",15,"-0,05",39,"0,33","0,63",49,"19,20",26
ANDRAS NEW DIRECTION R240,IA1503,2011,,V,IA,16477,,60,996,"-0,65","0,85",9,"3,90","0,86",50,"2,34","0,49",13,269,"0,14",44,"0,12",47,"0,04",75,"0,12",35,"0,03",69,,48,49,542,"6,83","0,75",18,"10,73",31,"0,25",21,"0,27",13,"0,24",23,"0,13",35,"0,04",72,"0,91","0,81",14,"19,16",26
JUQUIRY RED 8038 8862,387372,2013,,V,PC,18553,,1,33,"1,34","0,39",96,"9,22","0,49",10,"-2,93","0,16",97,18,"0,16",37,"0,14",42,"0,17",31,"0,22",16,"0,06",82,,14,1,31,"4,03","0,38",40,"13,25",20,"0,14",50,"0,12",46,"0,17",40,"0,21",18,"0,04",72,"0,58","0,22",31,"19,07",27
