nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
SINCLAIR NET PRESENT VALUE,IA893,2002,,P,IA,23805,,9,128,"-2,32","0,65",1,"1,73","0,68",74,"3,74","0,26",3,47,"-0,04",93,"0,06",72,"-0,09",97,"0,01",73,"-0,06",35,,83,8,108,"4,69","0,56",37,"6,42",58,"-0,02",90,"0,15",41,"-0,14",99,"0,01",74,"-0,09",27,"-0,75","0,61",99,"2,19",80
RITO 6I6 OF 4B20-6807,IA596,1996,,P,IA,23805,M,8,56,"0,10","0,64",41,"0,46","0,63",83,"3,31","0,41",5,173,"-0,01",88,"0,02",81,"-0,03",91,"0,04",65,"-0,10",20,,87,8,48,"2,38","0,55",60,"2,84",75,"-0,01",89,"0,02",79,"-0,04",93,"0,01",73,"-0,09",28,"0,52","0,53",39,"2,19",80
QUIRÍ A164,164858,2000,,V,PC,92,,2,73,"0,62","0,41",72,"-0,52","0,60",88,"0,94","0,25",38,35,"0,04",80,"0,04",74,"-0,02",90,"0,03",67,"0,04",76,,88,2,39,"2,47","0,45",59,"1,95",79,"0,03",82,"0,05",72,"0,04",80,"0,01",74,"0,02",69,"0,25","0,38",60,"2,17",80
RODEIO DO RINCÃO 241 CHANDOCA BRAND TE74,162086,2012,,P,PO,14672,,1,50,"0,13","0,48",43,"0,67","0,61",82,"0,69","0,24",44,13,"0,06",77,"0,12",51,"0,06",75,"-0,02",82,"-0,07",31,,81,1,36,"1,09","0,48",72,"1,76",80,"0,05",79,"0,12",52,"0,06",77,"-0,04",84,"-0,07",36,"0,18","0,50",65,"2,13",80
CIA.AZUL TE2150,172424,2013,,P,PO,8538,,2,82,"-0,61","0,68",10,"3,51","0,66",58,"0,23","0,35",55,64,"0,08",70,"0,26",17,"0,21",24,"-0,04",86,"0,01",65,,62,2,50,"-0,75","0,52",85,"2,76",75,"0,00",87,"0,21",25,"0,23",28,"-0,10",94,"0,04",74,"-0,01","0,53",77,"2,10",80
VISION UNANIMOUS 1418 UNANIMOUS,IA1520,2011,,P,IA,16783,,7,127,"-0,00","0,68",34,"1,89","0,67",72,"-3,82","0,20",99,44,"0,05",78,"-0,04",91,"-0,04",93,"-0,00",77,"0,13",95,,75,6,104,"1,29","0,53",70,"3,18",73,"0,02",83,"-0,06",93,"-0,06",95,"-0,03",83,"0,14",94,"-0,31","0,60",91,"1,86",81
GAP 4753,169098,2013,,P,PO,2555,,3,63,"0,88","0,65",84,"0,59","0,63",82,"1,50","0,24",27,32,"0,04",80,"0,13",48,"0,24",16,"-0,09",93,"-0,00",59,,82,3,47,"1,65","0,49",67,"2,23",78,"0,02",85,"0,10",56,"0,26",21,"-0,06",88,"0,02",68,"0,13","0,56",68,"1,83",81
TAMANDUÁ TEI249 HOBY FEDERAL T. M 8180,205117,2015,,P,PO,16005,,1,26,"-0,99","0,37",4,"1,49","0,34",76,,,,,"0,12",57,"-0,02",89,"0,01",85,"0,06",58,"0,05",80,,71,1,1,"-1,67","0,20",90,"-0,18",86,"0,09",70,"-0,06",93,"-0,03",92,"0,05",61,"0,09",88,"0,28","0,20",57,"1,78",81
SINCLAIR RITO LEGACY 3R9,IA1088,2003,,P,IA,23805,,6,32,"0,17","0,55",45,"1,01","0,53",80,"2,63","0,23",10,27,"0,19",32,"0,39",3,"0,21",25,"0,07",55,"-0,12",15,,67,6,25,"-1,54","0,42",90,"-0,53",87,"0,15",51,"0,33",7,"0,14",56,"0,03",67,"-0,17",10,"-0,51","0,48",96,"1,77",81
TRES MARIAS 9549 MAXIMO 7858 TE MAXIMO,IA1527,2012,,P,IA,16982,K,17,415,"2,45","0,80",99,"5,15","0,79",41,"-3,69","0,44",99,93,"0,20",31,"0,21",26,"0,23",18,"0,09",50,"0,07",85,,38,15,297,"-4,78","0,68",99,"0,37",84,"0,09",69,"0,07",67,"0,15",51,"0,02",72,"0,10",89,"-0,32","0,74",91,"1,71",81
MODELO CARDENAL/3031 CARDENAL,IA2299,2015,,V,IA,17490,K,5,27,"-0,31","0,51",19,"2,02","0,49",71,,,,,"0,12",59,"0,22",25,"0,23",18,"-0,10",95,"0,01",64,,68,2,12,"-2,63","0,35",94,"-0,61",87,"0,13",59,"0,17",33,"0,25",23,"-0,11",94,"0,05",76,"0,21","0,41",62,"1,60",81
N BAR EMULATION EXT,IA390,1986,,P,IA,23805,,33,294,"0,04","0,81",37,"1,30","0,81",77,"3,39","0,62",4,526,"0,04",81,"-0,09",96,"-0,08",97,"0,16",29,"-0,02",53,,79,24,203,"0,67","0,74",76,"1,97",79,"0,03",82,"-0,01",85,"-0,15",99,"0,17",30,"-0,08",30,"0,13","0,73",68,"1,54",82
UMBU 1922 BRIGADIER UMBU,150819,2011,,V,PO,99,P,24,917,"-0,04","0,86",33,"4,46","0,85",48,"-4,34","0,52",99,263,"0,16",44,"0,19",31,"0,20",29,"0,05",63,"-0,00",59,,46,20,572,"-4,35","0,76",98,"0,11",85,"0,08",73,"0,09",62,"0,13",56,"-0,05",86,"0,00",59,"0,02","0,79",75,"1,51",82
RED RUST REDEEM 201C,IA1883,2015,,V,IA,22904,,3,52,"-0,70","0,25",8,"-0,64","0,42",88,,,,,"-0,08",97,"0,06",71,"-0,05",94,"0,07",54,"0,01",64,,93,2,6,"3,69","0,19",46,"3,05",74,"-0,04",92,"0,11",54,"0,01",87,"0,06",59,"0,04",75,"0,71","0,15",25,"1,42",82
S A V SUPERCHARGER 6813,IA2057,2016,,P,IA,22588,M,4,32,"0,58","0,48",69,"0,35","0,46",84,"0,01","0,12",59,2,"0,03",82,"0,02",80,"0,11",58,"-0,06",90,"-0,08",27,,85,3,20,"0,02","0,33",80,"0,37",84,"0,04",80,"-0,00",85,"0,08",73,"-0,07",89,"-0,09",27,"0,70","0,34",25,"1,39",82
CANDELERO TRES MARIAS 8155 CANDELERO (ROSENDO),IA1148,2008,,P,IA,23805,K,56,1388,"0,35","0,88",57,"0,31","0,88",84,"-3,53","0,65",99,1273,"0,09",67,"0,06",71,"0,13",50,"0,02",71,"0,11",93,,80,48,981,"-0,83","0,81",86,"-0,52",87,"0,05",78,"0,04",75,"0,11",61,"0,06",58,"0,11",90,"0,58","0,85",34,"1,33",82
DON PANCHO 53 BARTOLOMÉ TE BARTOLOMÉ 53,75372,1993,,V,PO,5150,,76,3466,"0,44","0,89",62,"0,22","0,91",85,"-0,73","0,80",78,2858,"0,01",85,"-0,07",94,"0,01",84,"0,06",61,"-0,04",41,,86,66,2479,"2,76","0,86",56,"2,98",74,"0,03",82,"-0,03",89,"0,02",85,"0,08",51,"-0,02",51,"-0,32","0,85",91,"1,30",82
QUIRI S001,402759,2014,,V,PC,92,,1,98,"0,08","0,67",40,"0,93","0,65",80,"-2,33","0,18",95,24,"0,07",73,"0,15",40,"0,08",67,"-0,14",97,"0,06",83,,78,1,77,"0,00","0,51",80,"0,94",82,"0,05",78,"0,16",37,"0,11",64,"-0,16",96,"0,06",80,"0,07","0,54",71,"1,18",82
FSL TE1068 FENÔMENO,144233,2010,,P,PO,18583,,5,71,"-0,13","0,59",27,"2,73","0,60",65,"-2,58","0,18",96,1,"-0,02",90,"0,06",72,"-0,02",90,"-0,12",96,"-0,09",23,,76,4,54,"1,14","0,47",72,"3,87",70,"-0,01",88,"0,01",81,"0,04",81,"-0,08",91,"-0,08",30,"-0,19","0,60",86,"1,18",82
CIA.AZUL GAITEIRO 0620 ZORZAL GORDO,121151,2007,,P,PO,8538,,6,151,"0,36","0,74",57,"2,25","0,73",69,"-3,75","0,44",99,193,"0,08",70,"0,03",78,"0,08",67,"0,05",62,"0,06",84,,70,3,108,"-1,19","0,61",88,"1,06",82,"0,02",84,"0,01",82,"0,01",86,"-0,05",86,"0,04",73,"0,18","0,63",64,"1,14",82
DON JOSE 1717 REMIXADO 6234 T/E REMIXADO,IA2247,2015,,P,IA,23285,K,10,78,"-1,63","0,63",2,"0,96","0,62",80,,,,,"0,18",37,"0,18",33,"0,19",29,"0,01",75,"-0,06",35,,69,3,41,"-1,41","0,43",89,"-0,46",87,"0,13",58,"0,18",32,"0,18",41,"0,03",68,"-0,06",39,"-0,60","0,48",97,"1,12",82
CIA.AZUL 3190 CIA 0474 CIA 0146,188354,2015,,V,PO,8538,,1,52,"0,76","0,52",79,"-4,18","0,56",98,"-2,57","0,19",96,9,"0,08",70,"0,05",72,"0,15",42,"-0,02",81,"0,07",86,,95,1,36,"3,95","0,42",44,"-0,23",86,"0,14",54,"0,13",46,"0,28",16,"0,04",65,"0,04",73,"-0,44","0,46",95,"1,06",82
SÃO XAVIER 1976 LIBRES,192383,2015,,P,PO,508,,1,30,"1,10","0,52",91,"2,27","0,54",69,"-0,49","0,19",74,6,"0,14",51,"0,28",13,"0,25",14,"0,16",29,"0,13",95,,64,1,26,"-2,99","0,41",95,"-0,73",88,"0,13",58,"0,22",24,"0,24",24,"0,10",46,"0,15",95,"-0,10","0,48",82,"1,05",82
LAS LILAS 2445 MEJICANO SENSATION CHAMACO,IA1675,2010,,V,IA,13096,,5,61,"0,10","0,40",41,"1,76","0,55",74,"0,60","0,13",46,12,"0,07",72,"-0,07",94,"0,03",80,"0,21",20,"0,17",98,,73,5,37,"-1,44","0,39",89,"0,32",85,"0,06",77,"-0,10",97,"-0,00",88,"0,20",23,"0,17",97,"0,27","0,43",58,"1,03",82
LAS LILAS 1405 ALAMO COOPER ROB MEXICANO,IA1187,2005,,V,IA,23805,,20,402,"0,43","0,77",61,"1,46","0,79",76,"-0,74","0,38",78,137,"0,11",62,"0,06",70,"0,08",67,"0,11",43,"0,08",87,,72,16,252,"-0,42","0,66",83,"1,04",82,"0,06",75,"0,03",76,"0,06",76,"0,08",53,"0,08",85,"-0,35","0,65",92,"1,02",83
VOLCAN BLACKCAP 4665 TE AMBICIOSO,IA1624,2011,,P,IA,10379,,3,30,"0,82","0,44",82,"1,27","0,44",77,"-0,17","0,13",63,7,"0,06",76,"-0,04",91,"-0,03",91,"0,03",66,"-0,02",50,,77,3,26,"0,37","0,32",78,"1,64",80,"0,02",85,"-0,04",90,"-0,01",90,"0,04",65,"-0,03",49,"-0,01","0,33",77,"0,98",83
CATANDUVA GRAMÁTICO STRYKER 4128-TE15,75476,1998,,V,PO,16417,,17,247,"0,87","0,76",83,"-1,23","0,77",91,"-1,33","0,49",86,205,"0,06",75,"0,04",75,"0,15",43,"0,02",70,"0,05",80,,89,14,166,"0,85","0,66",74,"-0,38",86,"0,08",72,"0,04",74,"0,16",47,"-0,01",78,"0,11",90,"0,29","0,69",56,"0,95",83
CV4712 HORNERO NET WORTH,174437,2013,,P,PO,1949,,1,34,"0,39","0,49",58,"2,71","0,47",65,"-2,03","0,20",93,13,"0,05",77,"0,11",56,"0,09",66,"0,00",76,"-0,00",59,,70,1,23,"-0,96","0,36",86,"1,75",80,"0,01",86,"0,06",69,"0,06",76,"-0,04",85,"0,02",68,"0,08","0,35",70,"0,94",83
UMBU 2290 ZORZAL,170820,2013,,P,PO,99,,2,208,"-1,72","0,76",1,"0,31","0,74",84,"-0,49","0,35",74,73,"0,07",73,"0,08",65,"0,09",64,"-0,00",77,"0,02",69,,81,1,134,"2,23","0,60",62,"2,54",77,"0,04",81,"0,10",58,"0,09",70,"-0,02",80,"0,02",68,"-0,75","0,63",99,"0,93",83
BASCO CREDITO 921,190955,2015,,P,PO,4074,,1,26,"0,73","0,56",77,"1,32","0,55",77,"-0,12","0,24",62,16,"0,08",72,"-0,07",94,"0,10",63,"0,15",33,"0,02",68,,76,1,22,"-2,43","0,45",93,"-1,11",89,"0,02",85,"-0,11",97,"0,07",74,"0,09",48,"0,03",71,"1,09","0,50",9,"0,88",83
RUBETA 4980 BOMBARDERO TE BOMBAZO,IA1331,2007,,P,IA,17375,,2,34,"-0,20","0,52",24,"-0,72","0,47",89,"2,30","0,28",14,85,"0,21",28,"0,17",35,"0,18",34,"0,05",64,"0,07",86,,76,2,34,"-2,44","0,41",93,"-3,15",93,"0,19",39,"0,17",34,"0,21",32,"0,02",69,"0,11",90,"-0,10","0,46",82,"0,87",83
SANTA AUGUSTA 152 BISMARCK,157169,2011,,P,PO,16076,,1,53,"0,74","0,51",78,"0,97","0,48",80,"2,81","0,23",8,31,"0,08",69,"-0,01",86,"0,01",85,"0,05",64,"0,01",63,,77,1,22,"-0,40","0,36",83,"0,57",83,"0,07",74,"-0,02",87,"0,01",86,"0,04",65,"0,01",61,"-0,11","0,34",83,"0,81",83
TRÊS LAGOAS TEI54,164901,2013,,P,PO,18898,,3,20,"0,84","0,32",82,"-0,88","0,48",90,"-0,64","0,18",77,14,"0,08",72,"0,03",77,"0,05",77,"-0,00",77,"0,12",94,,87,3,13,"0,25","0,37",79,"-0,63",87,"0,09",69,"0,05",74,"0,08",71,"-0,02",81,"0,13",93,"0,15","0,43",66,"0,64",83
CIA.AZUL 3260 A.VALLEY G.7372,194433,2015,,P,PO,8538,,1,29,"-0,48","0,54",13,"-3,96","0,51",98,"3,88","0,22",3,14,"-0,01",89,"0,03",77,"-0,07",96,"-0,06",89,"-0,08",26,,97,1,4,"3,66","0,36",47,"-0,30",86,"0,06",76,"0,10",57,"0,02",84,"0,01",72,"-0,06",37,"0,50","0,43",41,"0,41",84
RED ROCK STAR 1749 TELLECHEA,176955,2014,,V,PO,18551,,2,80,"-0,34","0,65",18,"-5,50","0,63",99,"-0,36","0,18",72,26,"0,10",64,"0,16",38,"0,15",43,"-0,05",88,"0,12",94,,97,2,60,"2,50","0,47",59,"-3,00",92,"0,10",67,"0,17",36,"0,19",38,"-0,07",89,"0,12",92,"0,60","0,51",33,"0,35",84
JUQUIRY BLACK 9134 J07 GENERAL,405559,2015,,P,PC,18553,,1,25,"0,25","0,43",50,"2,69","0,45",66,"-1,63","0,08",90,1,"-0,02",90,"0,15",42,"0,06",73,"0,09",51,"-0,09",25,,76,1,23,"0,90","0,35",74,"3,59",71,"-0,03",91,"0,13",48,"0,09",69,"0,07",55,"-0,14",16,"-0,25","0,34",88,"0,32",84
AML 6083 LL MAX 930C IA479,199758,2016,,P,PO,2117,,1,51,"-0,14","0,42",26,"2,76","0,50",65,"1,26","0,14",32,3,"-0,00",87,"0,17",36,"0,11",58,"-0,01",79,"0,06",82,,74,1,29,"-0,99","0,36",87,"1,77",80,"-0,04",92,"0,07",67,"0,07",74,"-0,05",85,"0,04",76,"0,51","0,29",39,"0,22",85
MLK CREEK CUB 722,IA832,1997,,V,IA,23805,,7,143,"-0,92","0,70",5,"7,26","0,68",24,"0,95","0,40",38,147,"-0,02",91,"-0,10",97,"-0,02",90,"0,23",16,"0,07",87,,46,6,132,"-2,15","0,58",92,"5,11",65,"-0,08",96,"-0,18",99,"-0,10",98,"0,20",24,"0,12",92,"-0,35","0,42",92,"0,21",85
Performance Qualidade de carne Adaptação AB 273 HORNERO TE,188051,2014,,P,PO,2873,,2,33,"0,20","0,59",47,"1,79","0,58",73,"-2,06","0,46",93,7,"0,06",77,"-0,12",98,"0,05",75,"-0,02",81,"0,08",89,,75,2,28,"-0,58","0,54",84,"1,22",81,"0,03",83,"-0,15",99,"0,04",81,"-0,04",85,"0,11",90,"-0,21","0,54",87,"0,05",85
OTTONO B444 TEI DON PANCHO,67758,1995,,V,PO,35,,84,2857,"0,48","0,89",64,"0,18","0,91",85,"0,11","0,79",57,2606,"0,04",80,"0,00",85,"0,04",78,"0,05",62,"0,02",69,,85,75,2156,"0,67","0,87",76,"0,85",83,"0,05",79,"0,03",77,"0,05",78,"0,03",67,"0,04",74,"-0,19","0,86",86,"-0,05",85
OCC GREAT PLAINS 943G,IA923,1997,,P,IA,23805,,5,34,"-0,90","0,54",5,"1,07","0,54",79,"2,12","0,24",16,42,"0,04",79,"0,02",80,"0,01",85,"0,03",69,"0,03",74,,80,4,32,"0,96","0,44",73,"2,02",79,"-0,01",89,"0,05",71,"-0,08",96,"-0,02",80,"0,04",75,"-0,35","0,50",92,"-0,12",85
RINCON TORNADO TE2618 DEL SARANDY,182024,2014,,P,PO,7287,,2,39,"0,09","0,59",41,"1,72","0,57",74,"-0,77","0,30",79,2,"0,05",78,"0,17",36,"0,16",40,"-0,10",95,"0,24",99,,76,1,28,"-0,94","0,48",86,"0,78",83,"-0,02",89,"0,11",55,"0,16",46,"-0,12",95,"0,26",99,"0,23","0,52",61,"-0,12",85
PA FORTITUDE 2500,IA1499,2011,,P,IA,16477,,7,97,"-0,14","0,65",26,"4,74","0,65",45,"0,37","0,15",52,19,"0,03",81,"-0,01",87,"-0,04",93,"0,08",52,"-0,10",20,,59,5,87,"-1,68","0,52",90,"3,06",74,"-0,09",98,"-0,09",97,"-0,11",98,"0,01",73,"-0,11",23,"-0,05","0,62",79,"-0,23",86
SANTA SERGIA AMIGO MANDARIN 2884 AUGUSTO,IA1718,2011,,V,IA,10379,,4,32,"-0,49","0,39",13,"0,74","0,48",81,"-0,71","0,09",77,8,"0,12",59,"0,35",5,"0,18",34,"-0,02",83,"0,10",92,,75,4,21,"-2,93","0,32",95,"-2,19",91,"0,14",55,"0,30",10,"0,19",36,"-0,03",83,"0,13",93,"-0,06","0,35",80,"-0,46",86
WEBR DOC HOLLIDAY 2N,IA835,2003,,V,IA,23805,,23,365,"-0,43","0,79",15,"2,22","0,79",69,"1,66","0,57",24,431,"0,02",84,"-0,07",94,"-0,00",87,"0,13",37,"0,17",99,,76,19,230,"-1,25","0,70",88,"0,97",82,"0,03",82,"-0,08",95,"0,01",87,"0,09",49,"0,15",96,"-0,11","0,70",82,"-0,65",86
ESPINILHO 1326,168500,2013,,V,PO,14550,,1,25,"-0,16","0,32",26,"1,59","0,50",75,"0,62","0,16",46,5,"0,05",77,"0,07",67,"0,16",41,"-0,03",84,"0,08",88,,76,1,15,"-1,04","0,36",87,"0,55",84,"0,02",85,"0,00",84,"0,16",48,"-0,06",88,"0,10",89,"-0,17","0,39",85,"-0,76",86
BIGUÁ 5711 BISMARCK 5682 TEI,149475,2011,,P,PO,18474,,4,51,"0,57","0,54",69,"1,69","0,55",75,"-0,75","0,27",78,34,"-0,04",93,"-0,02",88,"0,00",86,"0,17",28,"0,06",82,,83,4,46,"-0,16","0,46",81,"1,53",81,"-0,12",98,"-0,12",97,"-0,10",98,"0,12",42,"0,07",83,"0,85","0,51",18,"-0,82",87
EF COMMANDO 1366,IA1730,2011,,P,IA,16477,,7,40,"-0,54","0,54",11,"-3,23","0,54",97,,,,,"0,02",84,"-0,09",96,"-0,08",96,"0,00",75,"0,02",66,,95,7,35,"2,36","0,43",61,"-0,88",88,"0,08",71,"0,00",84,"-0,01",90,"0,05",62,"-0,02",52,"-0,01","0,51",76,"-0,82",87
AGROMELU 2894 BRUJO TE BRUJO,IA934,2003,,V,IA,23805,,18,290,"0,89","0,75",84,"0,93","0,79",80,"-0,17","0,49",63,284,"0,06",75,"0,16",40,"0,06",73,"-0,01",78,"0,04",78,,79,15,237,"-1,57","0,69",90,"-0,64",87,"0,03",82,"0,07",68,"0,03",83,"-0,02",81,"0,06",81,"0,12","0,73",68,"-0,88",87
CONNEALY PILGRIM PILGRIM,IA1744,2014,,P,IA,22155,,2,35,"-1,78","0,53",1,"0,29","0,51",84,"0,33","0,12",53,9,"-0,10",98,"0,02",79,"-0,04",92,"-0,10",95,"-0,08",30,,91,2,22,"1,66","0,36",67,"1,95",79,"-0,11",98,"0,01",83,"-0,09",97,"-0,13",96,"-0,11",22,"0,95","0,35",14,"-0,91",87
GAR RETAIL PRODUCT,IA749,1999,,P,IA,23805,M,5,68,"-0,33","0,66",18,"-1,75","0,64",93,"3,96","0,28",3,63,"0,05",77,"0,06",71,"0,01",85,"0,16",29,"-0,12",16,,90,4,59,"0,19","0,53",79,"-1,56",90,"0,02",84,"0,03",76,"-0,01",89,"0,11",45,"-0,13",19,"0,47","0,60",42,"-0,93",87
BARRAGEM CHATELLE TE105 NETWORTH 512,159638,2012,,P,PO,2251,,1,38,"0,51","0,48",65,"-0,34","0,50",87,,,,,"0,04",80,"0,03",77,"0,05",76,"-0,06",90,"0,02",69,,87,1,23,"0,20","0,36",79,"-0,14",86,"0,04",81,"0,03",76,"0,07",74,"-0,08",91,"0,02",67,"-0,08","0,35",81,"-0,96",87
BT JUNCO MAGNO 1161,185338,2014,,P,PO,21499,,2,34,"-0,05","0,20",31,"0,23","0,37",85,"1,15","0,05",34,1,"0,05",78,"-0,04",90,"0,05",76,"0,02",69,"0,02",70,,84,2,23,"-1,04","0,25",87,"-0,81",88,"0,00",87,"-0,09",96,"0,02",85,"0,04",65,"0,02",68,"0,38","0,22",50,"-1,09",87
TIMBAÚVA 22 AGAMENON NACO MR BEEF 805,163388,2012,,V,PO,14168,,1,28,"0,76","0,50",79,"0,49","0,47",83,"-1,72","0,22",91,29,"-0,02",90,"-0,01",86,"0,10",62,"-0,08",92,"0,09",90,,88,1,21,"0,97","0,36",73,"1,45",81,"-0,02",90,"0,05",73,"0,07",74,"-0,02",81,"0,09",87,"-0,04","0,32",78,"-1,13",87
PFFR CONVOY 9Z,IA1644,2012,,V,IA,16477,,8,93,"0,64","0,49",73,"1,72","0,63",74,"1,36","0,18",29,25,"0,05",79,"0,09",59,"0,00",86,"0,08",54,"-0,01",54,,76,7,70,"-2,94","0,48",95,"-1,23",89,"0,05",78,"0,14",45,"0,07",75,"0,06",57,"0,02",69,"0,36","0,55",52,"-1,14",87
BAYUCUA,205191,2015,,P,PO,17254,,1,42,"0,93","0,50",86,"1,09","0,53",79,"-0,64","0,12",77,6,"-0,00",87,"-0,04",90,"-0,08",96,"-0,03",85,"0,08",88,,83,1,26,"-2,52","0,37",94,"-1,43",89,"-0,00",88,"0,02",81,"-0,01",90,"-0,02",79,"0,08",86,"1,03","0,38",11,"-1,20",88
BIEBER RREDS TAKEOUT 305A,IA1554,2013,,V,IA,4568,M,5,27,"-1,41","0,37",2,"-2,13","0,43",94,"0,69","0,04",44,2,"0,00",86,"0,08",65,"-0,09",97,"0,02",71,"-0,03",48,,93,4,22,"1,64","0,31",67,"-0,49",87,"0,02",84,"0,13",45,"-0,02",91,"-0,00",77,"-0,03",49,"0,11","0,38",68,"-1,41",88
RINCON PENETRA 1642 DEL SARANDY,141996,2010,,P,PO,7287,,5,107,"0,95","0,69",87,"-0,97","0,67",90,"-2,67","0,33",97,45,"0,04",79,"0,19",31,"0,16",39,"-0,10",94,"0,11",93,,89,4,85,"-0,12","0,56",81,"-1,08",88,"-0,01",88,"0,07",67,"0,12",59,"-0,11",95,"0,12",92,"0,39","0,62",49,"-1,43",88
ASD 623TE PAYADOR CARRASCO,120767,2007,,V,PO,73,,27,409,"0,46","0,81",62,"-0,93","0,81",90,"-2,89","0,48",98,229,"0,15",47,"0,05",73,"0,15",43,"-0,02",82,"0,07",86,,82,20,268,"-0,51","0,69",83,"-1,44",90,"0,11",63,"0,03",78,"0,14",54,"0,00",76,"0,10",89,"-0,98","0,72",99,"-1,46",88
LA LEGUA SAKIC 781 TE,IA1880,2011,,V,IA,17610,,2,60,"0,72","0,56",77,"2,17","0,54",70,"-0,02","0,12",60,7,"0,09",67,"0,01",83,"0,11",59,"0,02",70,"0,24",99,,70,2,51,"-4,18","0,41",98,"-2,01",90,"-0,00",88,"-0,10",97,"-0,01",88,"-0,10",94,"0,28",99,"0,56","0,50",35,"-1,59",88
HW99 HERALDO DE 04 FIELD DAY,149792,2011,,V,PO,18650,,1,54,"-0,44","0,61",15,"1,93","0,59",72,"-0,71","0,21",77,17,"-0,01",89,"-0,14",98,"-0,09",97,"0,06",61,"0,11",93,,79,1,31,"-0,78","0,41",85,"1,15",82,"-0,04",92,"-0,10",97,"-0,13",99,"0,06",58,"0,13",93,"0,06","0,34",73,"-1,62",88
FEDDES BIG SKY R9,IA930,2005,,V,IA,23805,,8,173,"-2,14","0,73",1,"0,49","0,72",83,"0,56","0,33",47,106,"-0,08",96,"-0,10",96,"-0,06",95,"0,03",67,"0,13",95,,90,8,110,"3,25","0,57",51,"3,74",71,"-0,07",95,"-0,13",98,"-0,05",94,"0,06",56,"0,13",93,"-0,59","0,61",97,"-1,65",88
GARUPÁ TE8488 ZORZAL BODACIOUS,152101,2011,,P,PO,57,,2,41,"0,44","0,35",62,"2,34","0,51",68,"-1,95","0,26",93,32,"0,07",73,"0,05",73,"0,08",69,"-0,04",85,"0,04",77,,71,1,32,"-1,79","0,41",91,"0,55",84,"0,02",85,"-0,01",85,"0,04",80,"-0,10",94,"0,04",72,"-0,66","0,46",98,"-1,85",88
RED LAZY MC BENELLI 102B,IA1769,2014,,V,IA,22342,,6,78,"-0,05","0,54",32,"2,13","0,55",70,"-1,24","0,03",85,5,"0,13",55,"0,16",39,"0,12",55,"0,07",55,"0,07",84,,67,4,27,"-3,09","0,33",95,"-0,96",88,"0,08",72,"0,07",68,"0,07",75,"-0,04",85,"0,05",78,"-0,80","0,35",99,"-1,90",88
GUE GLEN NORTE ARITZ T/E CARLONCHO,IA1010,2004,,V,IA,23805,,22,442,"-0,45","0,79",15,"-1,51","0,81",92,"-1,53","0,50",89,284,"0,11",62,"0,30",10,"0,16",40,"-0,20",99,"0,08",87,,88,21,329,"0,20","0,71",79,"-1,31",89,"0,13",59,"0,27",14,"0,23",28,"-0,20",98,"0,07",82,"-1,08","0,75",99,"-2,00",89
RINCON MALANDRO 2937 DEL SARANDY,192583,2015,,P,PO,7287,,3,26,"0,54","0,55",67,"1,22","0,53",78,"-0,59","0,32",76,2,"0,11",63,"0,10",57,"0,12",53,"-0,02",82,"0,08",89,,74,2,23,"-4,75","0,46",99,"-3,53",94,"0,09",70,"-0,00",84,"0,11",63,"-0,08",92,"0,12",91,"0,35","0,48",52,"-2,08",89
GV FAUSTO TE110 CANDELERO,196284,2015,,P,PO,14117,,1,30,"0,13","0,51",44,"-1,42","0,51",92,"-1,74","0,18",91,5,"0,01",86,"-0,10",96,"-0,04",92,"-0,07",92,"0,01",64,,91,1,14,"0,75","0,34",75,"-0,67",87,"0,00",87,"-0,07",94,"-0,04",93,"-0,05",86,"0,02",66,"0,07","0,29",72,"-2,09",89
TRIARA SLAM DUNK ET 357Y SLAM DUNK,IA1770,2011,,P,IA,22376,,1,33,"-0,30","0,50",20,"-1,57","0,48",93,"1,36","0,10",30,10,"0,10",63,"0,01",83,"0,02",83,"0,22",17,"0,09",90,,88,1,28,"-3,91","0,36",97,"-5,48",96,"0,09",69,"-0,05",92,"-0,04",93,"0,20",24,"0,08",85,"0,96","0,49",13,"-2,33",89
FILOMENA 193 MAXI 16 TE VISTOSO,IA1455,2010,,P,IA,10379,,14,331,"0,14","0,76",44,"0,25","0,79",84,"-0,20","0,48",63,141,"0,07",74,"0,03",78,"0,13",50,"-0,01",80,"0,16",98,,82,14,256,"-1,80","0,69",91,"-1,55",90,"0,02",84,"-0,01",86,"0,13",57,"-0,08",91,"0,20",99,"-0,06","0,75",80,"-2,40",89
