nome_touro,registro,ano_nasc,var_mocha,geracao,grau_sangue,raca2_marcador,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
OLHOS D'AGUA 38A 4445 TUTOR,29090,2001,,,3/8,,P,PS,73,,4,25,"-0,49","0,53",19,"4,33","0,51",21,"-2,48","0,26",95,69,"0,12",37,"-0,11",95,"0,25",11,"0,09",20,"-0,12",9,,23,3,21,"1,10","0,39",41,"5,43",29,"0,15",31,"-0,15",97,"0,28",9,"0,15",11,"-0,14",5,"-0,23","0,42",80,"7,26",36
BRANGUS BRASIL R96 DO MANANCIAL,132854,2016,,,3/8,,V,PS,7594,,1,209,"-0,80","0,40",9,"2,74","0,73",32,"-3,15","0,27",98,53,"0,16",24,"0,22",15,"0,17",25,"-0,10",83,"-0,03",47,,28,1,158,"-2,53","0,58",83,"0,20",54,"0,08",50,"0,11",42,"0,04",64,"-0,11",85,"-0,01",67,"2,18","0,61",1,"7,25",36
FSM HEMINGWAY DAKOTA 4G 497,135424,2018,,,3/8,,V,PS,20362,P,4,24,"0,40","0,43",67,"0,21","0,46",56,,,,,"0,14",29,"0,40",2,"0,30",6,"-0,30",99,"0,04",89,,47,3,8,"3,19","0,31",24,"3,40",37,"0,12",39,"0,37",3,"0,30",7,"-0,30",99,"0,01",82,"0,45","0,33",30,"7,25",36
CORRALERO 15273 TURBO LUCILA T/E TURBO,IA144712,2018,,,3/8,,P,E,312,,5,86,"-0,03","0,52",43,"1,88","0,60",40,,,,,"0,09",44,"0,16",30,"0,13",33,"-0,06",72,"-0,01",59,,41,3,49,"3,56","0,40",21,"5,45",29,"0,13",34,"0,14",34,"0,11",41,"-0,01",52,"0,03",88,"-0,19","0,39",77,"7,15",36
RANCHO TSUNAMI 114,IA113629,2004,,,3/8,,P,E,,,2,34,,,,"-2,35","0,54",80,"0,49","0,14",22,86,"0,10",42,"0,08",54,"0,17",25,"0,07",24,"-0,07",23,,70,2,21,"4,88","0,39",14,"2,53",42,"0,14",33,"0,08",50,"0,21",19,"-0,01",52,"-0,08",20,"0,76","0,40",16,"7,14",36
CCR PATHFINDER 4891S 2006 3/8 P E,23805,,,,,,,,,,2,92,"0,08","0,59",49,"1,60","0,56",42,"-0,34","0,15",67,30,"0,12",35,"0,03",69,"0,12",37,"0,04",34,"-0,02",55,,39,2,41,"0,26","0,40",52,"1,85",47,"0,17",28,"0,07",56,"0,10",44,"-0,00",52,"-0,04",44,"1,01","0,49",8,"7,07",37
ANAMÉLIA FIV 195K,128117,2016,,,3/8,,P,PS,23805,,1,95,"-0,72","0,60",11,"1,76","0,57",41,,,,,"0,11",39,"-0,18",99,"0,17",25,"-0,02",59,"-0,05",29,,39,1,59,"3,62","0,45",20,"5,38",29,"0,13",35,"-0,11",95,"0,20",21,"-0,02",57,"-0,07",22,"-0,35","0,50",86,"7,05",37
OLHOS D'AGUA SPARTACUS 6G 7736,92708,2012,,,3/8,,P,PS,73,,1,80,"0,26","0,66",61,"4,30","0,62",22,"0,19","0,23",32,43,"-0,01",76,"0,11",45,"0,03",66,"0,11",16,"-0,14",4,,35,1,8,"3,36","0,38",22,"7,66",22,"0,02",71,"0,09",48,"0,05",60,"0,12",16,"-0,13",6,"0,36","0,36",39,"7,03",37
UMBU 5044,115156,2015,,,3/8,,P,PS,99,,4,65,"1,18","0,61",92,"-0,74","0,59",65,"2,46","0,16",3,5,"0,09",46,"0,10",47,"0,05",60,"-0,08",79,"-0,02",57,,60,4,45,"5,68","0,45",11,"4,94",31,"0,15",31,"0,12",37,"0,11",42,"-0,08",80,"-0,03",50,"-0,25","0,51",81,"7,03",37
OLHOS D'AGUA CIRIACO 5G 7860,92719,2012,,,3/8,,V,PS,73,,4,71,"1,29","0,65",95,"3,10","0,62",30,"1,15","0,20",12,10,"0,18",19,"0,27",10,"0,21",17,"-0,06",71,"-0,08",16,,25,3,51,"0,02","0,49",54,"3,12",39,"0,12",37,"0,22",14,"0,17",28,"-0,13",90,"-0,10",12,"0,36","0,47",39,"6,98",37
J.M.T 460Y TE,81958,2011,,,3/8,,P,PS,15813,,2,25,"0,90","0,47",87,"-1,14","0,45",68,"-2,00","0,12",92,12,"0,08",49,"0,11",46,"0,10",45,"0,09",20,"-0,05",30,,64,2,21,"4,25","0,33",17,"3,11",39,"0,09",48,"0,10",46,"0,10",45,"0,10",20,"-0,06",30,"0,98","0,45",10,"6,90",37
TRADIÇÃO MT BONUS 3G 3535,144312,2018,,,3/8,,P,PS,23242,,1,35,"0,63","0,52",78,"4,00","0,49",23,,,,,"0,06",56,"0,12",40,"0,09",50,"0,05",31,"-0,12",9,,30,1,22,"1,30","0,35",39,"5,30",30,"0,10",45,"0,11",42,"0,12",37,"0,12",15,"-0,11",9,"0,38","0,27",37,"6,87",37
RANCHO 1256 TE FRANCESCO,133187,2011,,,3/8,,P,E,312,X,40,664,"0,48","0,82",72,"1,31","0,83",46,"-2,26","0,42",94,294,"0,22",13,"0,13",40,"0,23",15,"-0,02",58,"-0,05",32,,31,35,460,"0,22","0,73",52,"1,53",48,"0,21",18,"0,17",23,"0,22",18,"-0,03",62,"-0,07",26,"0,05","0,79",62,"6,77",37
TRADIÇÃO MT NAVAJO 3G 3808,154587,2018,,,3/8,,P,PS,23242,,1,40,"1,39","0,55",96,"-1,33","0,51",70,,,,,"0,26",9,"0,16",30,"0,29",7,"0,08",21,"-0,03",43,,45,1,13,"1,98","0,30",32,"0,64",52,"0,25",12,"0,18",22,"0,27",11,"0,06",31,"-0,07",22,"-0,26","0,37",81,"6,73",37
BRANGUS BRASIL R204 DO MANANCIAL,279262,2016,,,3/4,BS,,CCG,7594,,2,27,,,,"5,37","0,37",16,"0,14","0,02",34,1,"0,09",46,"0,16",30,"0,01",72,"0,17",7,"-0,10",14,,20,2,18,"-0,22","0,22",56,"5,15",30,"0,05",59,"0,14",34,"0,02",68,"0,13",14,"-0,07",22,"0,55","0,09",26,"6,72",38
OLHOS D'AGUA 4G 8011TE PROFETA PROFETA,94530,2013,,,3/8,,P,PS,73,K,37,2389,"0,43","0,89",69,"-0,62","0,88",63,"0,27","0,57",29,747,"0,29",6,"0,26",10,"0,46",2,"-0,31",99,"-0,08",18,,37,31,1298,"0,47","0,79",48,"-0,15",56,"0,32",6,"0,32",4,"0,49",1,"-0,30",99,"-0,07",21,"-0,47","0,83",91,"6,71",38
BRANGUS BRASIL N47 DO MANANCIAL,90588,2012,,,3/8,,V,PS,7594,,2,138,"0,44","0,39",70,"5,29","0,68",16,"-1,47","0,28",87,92,"0,14",29,"0,18",24,"0,13",34,"0,16",8,"-0,03",41,,17,1,97,"-1,15","0,51",68,"4,14",34,"0,12",39,"0,13",34,"0,12",37,"0,12",16,"-0,03",47,"0,20","0,49",48,"6,69",38
BRANGUS BRASIL R250 DO MANANCIAL,279263,2016,,,3/8,,O,CCG,7594,,2,30,,,,"10,06","0,42",3,"-0,93","0,03",80,1,"0,06",55,"0,08",54,"0,00",76,"0,17",7,"-0,09",15,,7,2,30,"-0,25","0,31",57,"9,81",14,"0,06",57,"0,08",51,"-0,04",85,"0,16",10,"-0,09",14,"-1,20","0,30",99,"6,58",38
JUQUIRY BLACK TE6574 GLADIADOR 6339OSC,136645,2016,,,3/8,,P,PS,18553,,3,71,"0,03","0,58",47,"0,60","0,59",52,"1,20","0,14",11,3,"0,15",28,"0,24",12,"0,15",28,"-0,02",60,"-0,10",13,,43,3,46,"2,63","0,45",27,"3,24",38,"0,17",25,"0,24",11,"0,19",24,"-0,01",53,"-0,13",6,"-0,14","0,46",74,"6,54",39
SULTANA FRANCESCO 1508 AON -T/E,IA144475,2016,,,3/8,,P,E,,,5,201,"-0,11","0,71",38,"-3,33","0,70",86,"-0,84","0,14",78,2,"0,18",18,"0,06",61,"0,27",9,"-0,16",95,"0,08",96,,68,4,139,"3,58","0,56",20,"0,24",54,"0,21",18,"0,10",44,"0,31",7,"-0,16",94,"0,02",87,"0,50","0,61",28,"6,51",39
CORRALERO 777 YASTÁ 1614C CHALTEN,26218,1996,,,3/8,,P,PS,23805,A,12,265,"-0,62","0,74",14,"1,35","0,78",46,"2,92","0,49",2,404,"0,12",35,"0,12",40,"0,07",54,"0,03",36,"-0,10",12,,42,10,212,"1,92","0,68",33,"3,27",38,"0,15",31,"0,14",31,"0,09",47,"0,05",33,"-0,07",24,"0,08","0,71",60,"6,20",39
LOSNONOS 89 TABASCO,IA143026,2012,,,3/8,,V,E,,,13,195,"0,67","0,69",80,"-0,16","0,72",59,"-0,75","0,16",76,5,"0,39",2,"0,27",9,"0,39",3,"0,06",27,"0,04",89,,25,11,141,"-2,05","0,58",78,"-2,22",71,"0,29",9,"0,17",26,"0,33",6,"-0,02",59,"-0,01",65,"-0,23","0,64",79,"6,10",39
J.M.T PACHÁ 3423,153760,2001,,,3/8,,P,CCG,15813,,5,196,"0,33","0,74",64,"3,24","0,72",28,"-0,82","0,26",77,83,"0,05",59,"0,05",65,"0,02",71,"0,11",15,"-0,07",19,,36,5,106,"3,13","0,55",25,"6,37",26,"0,14",34,"0,08",50,"0,01",71,"0,13",14,"-0,07",26,"-0,71","0,58",97,"5,92",40
BRANGUS BRASIL R316 DO MANANCIAL,132777,2016,,,3/8,,V,PS,7594,,4,1113,"-0,27","0,71",28,"3,52","0,83",26,"-6,31","0,37",99,130,"0,16",25,"0,14",34,"0,20",19,"-0,07",75,"-0,01",59,,24,4,450,"-2,54","0,67",84,"0,98",50,"0,16",28,"0,14",33,"0,17",29,"-0,08",79,"-0,01",65,"0,82","0,69",14,"5,81",40
BRINKS SUNDANCE A487K TE 2000 3/8 P E,23805,,,,,,,T,,,5,64,"-0,07","0,55",40,"1,76","0,61",40,"0,44","0,27",24,83,"0,06",55,"-0,00",79,"-0,01",79,"-0,01",52,"-0,02",53,,45,3,47,"3,00","0,46",25,"4,76",32,"0,07",54,"-0,05",87,"-0,00",75,"-0,03",63,"0,01",84,"0,22","0,53",47,"5,78",40
J.M.T E097 MITO,124796,2017,,,3/8,,P,PS,15813,P,2,72,"-0,17","0,57",34,"3,39","0,59",27,"2,68","0,10",2,2,"0,06",54,"0,19",22,"0,17",23,"0,05",30,"0,03",86,,33,2,43,"1,36","0,42",38,"4,75",32,"0,05",59,"0,07",54,"0,13",36,"0,05",35,"-0,01",68,"0,38","0,45",37,"5,72",40
TRADIÇÃO MT PROFETA 3G 3449,144272,2018,,,3/8,,P,PS,23242,,1,47,"0,15","0,57",55,"3,32","0,53",27,,,,,"0,11",40,"0,21",17,"0,24",13,"-0,09",83,"-0,12",8,,29,1,27,"1,03","0,38",42,"4,35",34,"0,12",39,"0,25",10,"0,30",8,"-0,11",87,"-0,09",14,"-0,23","0,31",79,"5,63",41
SULTANA SUMAJ 566 COMODORO SULTAN,IA136046,2012,,,3/8,,P,E,23805,T,15,271,"1,15","0,73",92,"1,03","0,75",48,"-0,82","0,27",78,124,"0,15",27,"0,08",52,"0,10",46,"0,03",38,"-0,06",25,,40,11,162,"2,17","0,61",31,"3,20",39,"0,24",13,"0,10",43,"0,14",34,"0,10",20,"-0,08",20,"-0,93","0,66",99,"5,61",41
GUAPIARA BR1521 GUARANI,55523,2009,,,3/8,,P,PS,23805,P,22,332,"-0,74","0,75",10,"-1,36","0,77",70,"1,29","0,41",10,411,"0,04",62,"0,01",75,"0,06",56,"-0,08",80,"-0,00",67,,70,17,203,"4,40","0,64",15,"3,05",39,"0,04",62,"-0,05",86,"0,04",64,"-0,06",73,"-0,05",35,"0,95","0,72",10,"5,35",42
JUQUIRY BLACK 6990 PARCEIRO,127613,2018,,,3/8,,P,PS,23805,,4,48,"0,54","0,52",75,"-2,25","0,52",79,,,,,"0,28",7,"0,23",14,"0,24",12,"-0,00",50,"-0,02",57,,50,3,15,"0,35","0,34",50,"-1,90",68,"0,31",6,"0,27",8,"0,26",12,"0,00",49,"-0,06",30,"-0,21","0,28",78,"5,34",42
GALL JULIAN NATITO TE 76 ARANDÚ,IA136629,2012,,,3/8,,P,E,18484,T,21,649,"-0,22","0,77",31,"-0,31","0,83",60,"-3,70","0,40",99,218,"0,21",15,"0,25",11,"0,22",15,"-0,20",97,"-0,07",22,,44,19,506,"-2,27","0,72",81,"-2,59",73,"0,27",10,"0,32",4,"0,32",6,"-0,23",98,"-0,05",34,"0,95","0,77",10,"5,29",42
JUQUIRY BLACK TE6940 FRANC 8141YAS,146874,2018,,,3/8,,P,PS,18553,,4,72,"-0,07","0,62",41,"1,01","0,62",48,,,,,"0,10",43,"0,21",18,"0,17",24,"-0,05",69,"-0,07",22,,46,4,44,"2,59","0,48",28,"3,61",36,"0,14",32,"0,22",14,"0,21",20,"-0,02",59,"-0,08",17,"-0,26","0,47",82,"5,25",42
FSM 006 PANZER 4G TE PANZER,75325,2011,,,3/8,,V,PS,20362,,16,527,"1,00","0,82",89,"3,40","0,82",27,"2,39","0,49",3,385,"0,19",17,"0,18",26,"0,20",19,"0,20",5,"-0,00",66,,22,15,286,"-1,94","0,69",78,"1,46",48,"0,12",38,"0,08",50,"0,14",35,"0,16",10,"-0,02",59,"0,35","0,75",40,"5,24",42
CIA.AZUL 9016 TRONCO,157272,2019,,,3/8,,P,PS,8538,,1,29,"0,72","0,51",82,"-0,87","0,49",66,,,,,"0,23",12,"0,18",25,"0,10",47,"0,06",26,"-0,12",9,,45,1,23,"-0,06","0,38",55,"-0,93",62,"0,32",5,"0,26",9,"0,17",26,"0,10",18,"-0,12",8,"-0,35","0,39",86,"5,12",43
JUQUIRY 5792 DON CIRIACO,93157,2012,,,3/8,,V,PS,18553,,1,25,"0,68","0,32",80,"1,68","0,49",41,"-0,71","0,22",75,24,"0,16",24,"0,20",20,"0,16",26,"0,08",22,"0,04",90,,35,1,24,"0,67","0,40",45,"2,34",44,"0,16",29,"0,19",20,"0,17",27,"0,09",22,"0,02",86,"-0,22","0,36",79,"5,09",43
CORRALERO 1651 YASTA RELMUN,112688,2001,,,3/8,,P,PS,12688,,2,26,"-0,04","0,41",42,"1,39","0,47",45,"1,45","0,16",8,106,"0,14",29,"0,30",6,"0,21",18,"0,04",35,"-0,07",23,,39,2,22,"0,73","0,37",44,"2,12",45,"0,13",36,"0,25",11,"0,20",21,"-0,00",50,"-0,02",56,"0,16","0,39",52,"5,02",44
GAP RUSSO G1669/10 RUSSO,77460,2010,,,3/8,,V,PS,23388,P,8,39,"0,64","0,39",79,"-0,86","0,49",66,"0,92","0,05",15,11,"0,16",23,"0,12",40,"0,19",20,"-0,08",79,"-0,06",24,,53,5,21,"1,86","0,30",34,"1,01",50,"0,21",17,"0,23",13,"0,29",9,"-0,09",82,"-0,06",30,"-0,18","0,33",77,"5,01",44
BRANGUS BRASIL V93 DO MANANCIAL,173001,2020,,,3/8,,V,PS,7594,,1,22,,,,"-2,74","0,46",83,,,,,"0,20",16,"0,23",14,"0,16",26,"-0,04",67,"0,01",75,,61,,0,"0,86","0,26",43,"-1,87",68,"0,23",15,"0,22",14,"0,16",30,"-0,05",71,"-0,02",59,"0,48","0,32",29,"4,65",45
BRANGUS BRASIL Q490 DO MANANCIAL,114169,2015,,,3/8,,V,PS,7594,,1,24,,,,"2,28","0,43",37,"1,74","0,10",6,13,"0,02",67,"0,07",57,"0,05",62,"0,02",40,"0,02",81,,45,1,14,"1,36","0,29",39,"3,64",36,"0,07",53,"0,09",49,"0,05",59,"0,01",46,"0,02",84,"0,53","0,32",27,"4,60",45
LEONOR N1595 TOBA FEDERAL 1989 3/8 V E,25492,,,,,,,,,,4,162,"1,86","0,45",99,"6,41","0,60",11,"-0,76","0,26",76,62,"-0,04",84,"0,05",65,"0,05",61,"0,02",41,"-0,07",21,,25,3,101,"1,11","0,46",41,"7,52",22,"-0,04",84,"0,00",76,"0,04",63,"0,08",26,"-0,10",11,"0,14","0,33",54,"4,56",45
JUQUIRY 6326 ARAGANO,106262,2014,,,3/8,,V,PS,18553,R,8,44,"0,27","0,50",61,"-3,74","0,55",89,,,,,"0,25",10,"0,11",44,"0,24",12,"0,11",16,"0,02",79,,64,7,28,"1,38","0,42",38,"-2,36",71,"0,26",12,"0,10",45,"0,26",13,"0,10",20,"-0,01",70,"0,10","0,37",58,"4,50",45
JUQUIRY RED 6428 PICANTE,132432,2015,,,3/8,,V,PS,18553,,2,87,"0,71","0,61",81,"-1,03","0,61",67,"-0,59","0,11",73,8,"0,14",29,"0,17",27,"0,18",22,"0,05",32,"0,01",77,,56,2,64,"0,26","0,47",51,"-0,77",61,"0,16",29,"0,11",41,"0,14",35,"0,05",34,"0,03",89,"0,86","0,45",13,"4,34",46
TRADIÇÃO MT PROFETA 3G 3310,144193,2018,,,3/8,,P,PS,23242,,1,56,"-0,48","0,57",19,"2,99","0,54",30,"-0,14","0,14",44,1,"-0,06",86,"0,08",54,"0,10",47,"0,05",30,"-0,05",34,,49,1,23,"3,48","0,36",22,"6,47",25,"-0,01",77,"0,14",33,"0,11",42,"0,09",23,"-0,05",36,"0,09","0,25",59,"3,98",47
RINCON TE759 HEMINGWAY DEL SARANDY,154857,2017,,,3/8,,V,PS,7287,,1,31,"-0,02","0,52",44,"-2,75","0,49",83,"-2,29","0,13",94,5,"0,28",6,"0,35",3,"0,35",5,"-0,11",88,,,,53,1,17,"0,12","0,33",53,"-2,63",73,"0,30",7,"0,32",5,"0,38",4,"-0,11",87,"0,03",89,"-0,45","0,37",90,"3,97",47
TRADIÇÃO MT PROFETA 3G 3503,144296,2018,,,3/8,,P,PS,23242,,1,42,"0,41","0,56",69,"3,60","0,53",25,,,,,"-0,02",78,"-0,06",89,"0,09",49,"0,04",33,"-0,21",1,,41,1,20,"1,20","0,37",40,"4,80",31,"-0,02",80,"0,01",74,"0,08",53,"0,08",26,"-0,17",2,"0,67","0,28",19,"3,88",48
TRES CRUCES DON ERNESTO 4028 INDEPENDENCIA,IA113197,2002,,,3/8,,V,E,,,8,172,"0,82","0,67",85,"-0,87","0,71",66,"0,43","0,27",24,114,"0,14",30,"0,13",39,"0,07",53,"-0,14",92,"0,00",69,,56,8,92,"1,49","0,54",37,"0,63",52,"0,15",32,"0,17",24,"0,14",33,"-0,11",85,"-0,01",67,"0,11","0,55",56,"3,75",48
FSM HEMINGWAY YACARÉ 4G 513,135426,2018,,,3/8,,V,PS,20362,,1,96,"0,49","0,61",73,"-1,58","0,63",73,,,,,"0,22",13,"0,32",5,"0,29",7,"0,00",49,"-0,03",47,,50,1,8,"-0,16","0,29",55,"-1,75",67,"0,22",16,"0,25",10,"0,28",10,"-0,01",55,"-0,03",52,"0,07","0,30",61,"3,74",48
EL PORVENIR 7571 T/E Sorpresa,IA144633,2018,,,3/8,,V,E,312,,10,90,"0,94","0,40",88,"-2,73","0,58",83,,,,,"0,15",27,"0,18",24,"0,21",18,"-0,06",72,"0,13",99,,67,1,1,"1,42","0,22",38,"-1,31",64,"0,20",20,"0,18",21,"0,25",13,"-0,00",51,"0,11",99,"0,44","0,17",31,"3,70",48
LAS LILAS 855H LIBERTADOR CARDENAL G6,IA122947,2007,,,3/8,,V,E,,,4,59,"1,11","0,42",91,"-0,68","0,47",64,"-0,37","0,04",67,7,"0,26",9,"0,23",14,"0,16",26,"0,21",5,"0,01",73,,41,4,55,"-3,12","0,34",89,"-3,80",80,"0,18",24,"0,14",32,"0,11",42,"0,09",23,"-0,02",59,"1,05","0,33",8,"3,67",48
LAS LILAS 499-H COMBATIVO G4,IA122607,2007,,,3/8,,P,E,,,2,28,"1,48","0,46",97,"0,97","0,43",49,"1,18","0,09",11,4,"0,10",43,"-0,09",93,"0,00",75,"-0,04",67,"-0,06",26,,46,2,10,"1,48","0,27",37,"2,44",43,"0,15",30,"-0,10",94,"0,01",73,"-0,02",61,"-0,06",29,"-0,43","0,21",89,"3,63",49
GUASUNCHOS 3933 PICANTE,IA136295,2011,,,3/8,,V,E,,T,19,333,"0,62","0,74",78,"-1,29","0,78",69,"0,74","0,27",17,61,"0,13",31,"0,04",68,"0,14",31,"0,01",42,"0,07",94,,59,18,183,"0,35","0,64",50,"-0,94",62,"0,18",23,"-0,01",79,"0,11",43,"0,04",37,"0,01",81,"0,52","0,69",27,"3,62",49
RINCON TE2018 HULL DEL SARANDY,106825,2012,,,3/8,,V,PS,7287,,3,175,"0,34","0,66",65,"1,25","0,63",46,"-1,49","0,39",88,270,"0,13",31,"0,12",41,"0,09",48,"0,05",30,"-0,03",45,,41,2,147,"-0,62","0,51",62,"0,62",52,"0,12",39,"0,07",54,"0,07",55,"0,08",25,"-0,08",20,"0,20","0,58",48,"3,19",50
AML S251,96924,2013,,,3/8,,P,PS,2117,,3,26,,,,"1,53","0,43",43,"0,72","0,09",17,10,"0,14",29,"0,24",12,"0,12",37,"-0,04",66,"-0,07",22,,37,3,11,"0,39","0,26",49,"1,92",46,"0,13",35,"0,15",30,"0,13",36,"-0,03",63,"-0,07",24,"-0,52","0,26",92,"3,19",50
CORRALERO 9791 MAXIMO I-816 C 2011 3/8 P E,23805,,,,,,,,,,6,121,"1,01","0,60",89,"-1,57","0,65",72,"0,12","0,05",34,14,"0,00",73,"-0,01",80,"0,12",36,"-0,07",77,"-0,16",3,,74,5,85,"3,50","0,49",21,"1,93",46,"0,08",51,"0,04",65,"0,17",27,"0,01",45,"-0,17",2,"0,59","0,59",23,"3,15",50
JMT E317,140883,2017,,,3/8,,V,PS,15813,,1,22,"0,53","0,39",74,"2,61","0,45",34,"-0,83","0,03",78,2,"-0,04",81,"0,07",58,"0,00",76,,,"-0,12",8,,50,1,8,"2,60","0,26",27,"5,21",30,"-0,01",76,"0,07",56,"0,01",73,,,"-0,08",17,"0,14","0,34",54,"3,13",50
DEL INFANTE PANCHO TORQUE 869 T/E NANDO,IA7603,2017,,,3/8,,V,E,,,6,59,"0,96","0,59",88,"-1,36","0,57",70,"0,61","0,08",20,2,"0,27",8,"0,29",7,"0,27",9,"-0,15",93,"0,17",99,,44,5,47,"-0,26","0,43",57,"-1,61",66,"0,21",17,"0,21",15,"0,26",12,"-0,19",96,"0,08",97,"-0,51","0,49",92,"3,08",50
JUQUIRY RED 6454 K144,132430,2015,,,3/8,,V,PS,18553,,2,25,"0,03","0,44",46,"2,94","0,46",30,"-1,08","0,09",81,1,"0,05",58,"0,20",19,"0,12",38,"0,04",36,"0,01",76,,37,2,20,"0,54","0,34",47,"3,48",37,"0,02",68,"0,13",36,"0,09",47,"0,03",41,"0,01",81,"0,03","0,31",63,"2,79",51
BRANGUS BRASIL P94 DO MANANCIAL,104963,2014,,,3/8,,V,PS,7594,,1,56,,,,"3,80","0,56",24,"-0,56","0,19",72,17,"-0,03",80,"0,13",37,"0,05",60,"0,05",31,"-0,02",52,,41,1,43,"-0,45","0,43",60,"3,34",38,"-0,00",76,"0,09",48,"0,03",65,"0,06",30,"-0,01",66,"0,87","0,42",12,"2,72",51
GUARDIAN Y7993 REVELATION OSCAR TE 1992 3/8 P E,23805,,,,,,,,,,6,256,"-0,94","0,66",7,"-0,74","0,74",65,"4,20","0,46",1,274,"0,05",57,"0,01",76,"0,10",47,"0,13",12,"-0,13",6,,64,6,139,"3,78","0,62",19,"3,03",40,"0,04",63,"0,03",68,"0,11",41,"0,15",12,"-0,09",16,"-0,16","0,60",75,"2,69",51
J.M.T LANCEIRO 3915,33518,2002,,,3/8,,P,PS,15813,,2,105,"0,65","0,67",79,"-2,35","0,65",80,"-1,83","0,14",90,21,"0,06",54,"0,08",55,"0,02",70,"-0,01",56,"-0,09",16,,73,2,54,"5,20","0,45",12,"2,86",41,"0,06",56,"0,13",35,"-0,06",88,,,"-0,10",12,"-0,42","0,36",89,"2,67",51
PRIMAVERA K023,81551,2010,,,3/8,,P,PS,2496,,1,23,"-0,03","0,21",42,"3,26","0,41",28,"-0,52","0,08",71,1,"0,04",60,"0,14",36,"-0,09",95,"-0,02",59,"-0,07",23,,37,1,18,"0,37","0,29",49,"3,63",36,"0,04",63,"0,12",38,"-0,11",95,"-0,01",53,"-0,06",29,"-0,16","0,39",75,"2,56",52
ANAMÉLIA FIV M237,153431,2018,,,3/8,,P,PS,23805,,2,57,"0,45","0,60",70,"-2,45","0,57",81,,,,,"0,20",17,"-0,03",83,"0,15",29,"-0,10",85,"0,27",99,,60,1,19,"0,28","0,33",51,"-2,16",70,"0,20",19,"-0,03",82,"0,15",32,"-0,05",69,"0,28",99,"-0,00","0,32",65,"2,38",53
TRADIÇÃO MT PROFETA 3G 3382,144243,2018,,,3/8,,P,PS,23242,,1,44,"-0,23","0,55",30,"1,31","0,52",46,"-0,75","0,14",76,1,"0,09",46,"0,12",40,"0,15",27,"-0,18",96,"0,01",78,,44,1,19,"-1,51","0,35",73,"-0,20",56,"0,11",41,"0,12",37,"0,17",27,"-0,21",97,"0,06",94,"0,57","0,34",24,"2,27",53
CORRALERO 4561 LANIN 8018C,IA116836,2005,,,3/8,,P,E,,,9,118,"-0,38","0,59",23,"-0,72","0,69",65,"0,95","0,28",14,130,"0,17",22,"0,20",21,"0,23",13,"-0,07",75,"-0,10",13,,50,9,70,"-0,64","0,54",62,"-1,36",65,"0,20",19,"0,16",28,"0,27",11,"-0,04",66,"-0,10",13,"-0,18","0,62",76,"2,14",54
STA CRUZ J614 RAU. 3090 TE HULK HULK,105285,2014,,,3/8,,P,PS,15085,,3,46,"0,12","0,40",53,"1,51","0,47",43,"0,62","0,06",20,4,"0,16",23,"0,15",34,"0,15",31,"0,06",28,"0,03",84,,35,3,31,"-2,15","0,32",80,"-0,64",60,"0,18",24,"0,13",35,"0,17",28,"0,06",30,"-0,03",46,"-0,19","0,32",77,"2,14",54
SAN ALEJO,C3009,,,,,,,ZAMBO,23805,E,8,196,"-0,29","0,71",27,"1,57","0,75",42,"3,10","0,46",2,337,"0,22",13,"0,05",63,"0,14",32,"0,16",8,"0,05",91,,29,8,130,"-3,70","0,63",93,"-2,13",70,"0,16",28,"-0,00",78,"0,04",62,"0,15",11,"0,00",75,"0,17","0,68",52,"2,12",54
PRIMAVERA R356/14,112406,2014,,,3/8,,P,PS,2496,,1,39,"0,14","0,33",54,"-2,40","0,45",81,"0,36","0,06",26,5,"-0,07",90,"0,01",75,"-0,00",77,"-0,08",80,"0,02",80,,87,1,27,"4,75","0,31",14,"2,35",44,"-0,02",79,"0,07",56,"0,07",56,"-0,12",89,"-0,02",58,"1,00","0,40",9,"1,95",55
GAP M479/14,107595,2014,,,3/8,,P,PS,23388,,3,35,"-0,12","0,24",37,"1,84","0,40",40,"-1,17","0,09",83,1,"0,11",40,"-0,01",80,"0,02",71,"0,04",34,"-0,05",32,,39,2,28,"-1,13","0,29",67,"0,70",51,"0,06",58,"-0,03",83,"-0,03",84,"-0,02",58,"-0,04",40,"0,27","0,29",44,"1,93",55
