nome_touro,registro,ano_nasc,var_mocha,geracao,grau_sangue,raca2_marcador,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
ANAMELIA TE L545,41923,2005,,,3/8,,P,PS,23805,,4,37,"-0,32","0,49",27,"2,02","0,51",34,"-1,43","0,08",95,19,"0,08",43,"-0,01",79,"-0,03",82,"0,03",36,"-0,04",32,,36,3,27,"2,86","0,35",21,"4,88",26,"0,11",37,"0,01",74,"-0,01",75,"0,06",31,"-0,03",50,"-0,50","0,37",91,"5,45",34
JUQUIRY BLACK TE6940 FRANC 8141YAS,146874,2018,,,3/8,,P,PS,18553,,3,51,"-0,46","0,51",20,"1,15","0,56",42,,,,,"0,11",32,"0,22",14,"0,23",11,"-0,03",64,"-0,06",26,,39,3,35,"2,72","0,41",22,"3,87",30,"0,16",25,"0,23",11,"0,27",10,"-0,01",56,"-0,10",13,"-0,60","0,39",94,"5,41",35
FSM 006 PANZER 4G TE PANZER,75325,2011,,,3/8,,V,PS,20362,,17,525,"0,93","0,81",89,"2,94","0,82",25,"2,16","0,41",7,303,"0,18",17,"0,16",26,"0,19",17,"0,19",7,"0,01",70,,21,15,283,"-1,92","0,68",75,"1,02",46,"0,12",36,"0,10",44,"0,14",28,"0,17",11,"-0,01",65,"0,51","0,74",26,"5,20",36
J.M.T PACHÁ 3423,153760,2001,,,3/8,,P,CCG,15813,,5,195,"0,35","0,72",70,"3,32","0,72",22,"0,48","0,22",36,70,"0,04",55,"0,05",61,"0,02",69,"0,12",15,"-0,07",20,,29,5,105,"2,31","0,54",25,"5,64",22,"0,13",34,"0,09",48,"0,02",68,"0,13",17,"-0,07",21,"-0,71","0,57",96,"5,12",36
RINCON TE2018 HULL DEL SARANDY,106825,2012,,,3/8,,V,PS,7287,,3,175,"0,42","0,62",73,"2,35","0,61",31,"-0,65","0,28",85,230,"0,14",24,"0,13",37,"0,09",46,"0,08",22,"-0,01",58,,26,2,147,"-0,58","0,47",57,"1,77",42,"0,13",32,"0,07",54,"0,06",53,"0,10",22,"-0,07",22,"0,24","0,56",43,"5,02",37
TRADIÇÃO MT PROFETA 3G 3449,144272,2018,,,3/8,,P,PS,23242,,1,47,"0,06","0,55",50,"2,38","0,53",31,,,,,"0,09",39,"0,20",18,"0,23",12,"-0,10",85,"-0,10",10,,31,1,27,"1,20","0,38",35,"3,57",32,"0,12",37,"0,25",9,"0,29",8,"-0,12",88,"-0,09",17,"-0,21","0,31",77,"4,87",38
OLHOS D'AGUA SPARTACUS 6G 7736,92708,2012,,,3/8,,P,PS,73,,1,80,"0,27","0,64",64,"3,31","0,62",22,"0,59","0,19",33,34,"-0,04",82,"0,08",52,"0,01",70,"0,09",21,"-0,12",7,,39,1,8,"2,73","0,37",22,"6,04",21,"-0,01",77,"0,06",56,"0,02",69,"0,10",21,"-0,11",10,"0,45","0,35",29,"4,87",38
BRANGUS BRASIL R316 DO MANANCIAL,132777,2016,,,3/8,,V,PS,7594,,3,799,"-0,27","0,67",30,"2,20","0,80",32,,,,,"0,15",23,"0,13",35,"0,18",18,"-0,11",86,"0,00",68,,27,3,419,"-2,15","0,65",78,"0,06",51,"0,16",24,"0,14",31,"0,16",26,"-0,10",86,"-0,01",66,"0,73","0,67",16,"4,81",38
ATLANTA OF SALACOA 488Z IA10210625 2012 3/8 P E,23805,,,,,,,,,,4,22,"-0,86","0,30",7,"1,56","0,33",39,"0,20","0,00",45,2,"0,01",67,"-0,03",83,"0,01",72,"0,04",34,"-0,11",8,,47,2,11,"2,78","0,18",22,"4,35",28,"0,03",64,"0,00",75,"0,02",67,"0,04",37,"-0,14",6,"0,45","0,22",29,"4,74",39
TRES CRUCES DON ERNESTO 4028 INDEPENDENCIA,IA113197,2002,,,3/8,,V,E,,,8,168,"0,67","0,64",82,"-0,35","0,71",58,"0,92","0,24",23,101,"0,13",27,"0,11",41,"0,05",55,"-0,14",91,"0,01",70,,48,8,92,"1,63","0,53",31,"1,28",44,"0,14",28,"0,17",23,"0,14",31,"-0,10",85,"-0,01",67,"0,15","0,54",50,"4,62",39
J.M.T E097 MITO,124796,2017,,,3/8,,P,PS,15813,P,2,35,"0,14","0,47",55,"4,37","0,50",18,,,,,"-0,00",72,"0,12",39,"0,11",36,"0,06",29,"0,03",82,,27,2,33,"1,50","0,39",32,"5,87",21,"0,01",71,"0,04",63,"0,09",44,"0,05",34,"-0,01",61,"0,09","0,42",55,"4,52",40
BWCC RIGHTEOUS 468B IA10270609 2014 3/8 P E,23805,,,,,,,,,,3,30,"-0,16","0,40",36,"2,45","0,39",30,,,,,"-0,03",80,"-0,09",92,"0,04",62,"-0,04",66,"-0,01",54,,44,2,17,"1,88","0,24",28,"4,33",28,"-0,01",75,"-0,07",90,"0,05",57,"-0,03",65,"-0,03",48,"0,92","0,12",10,"4,41",40
LC APOLO A344 LOTUS,94735,2013,,,3/8,,P,PS,4602,,1,31,"-0,20","0,18",34,"2,91","0,41",26,"-0,84","0,11",89,4,"0,04",55,"0,09",46,"0,10",41,"-0,07",77,"0,05",86,,33,1,9,"0,40","0,25",45,"3,31",33,"0,07",49,"0,09",47,"0,13",32,"-0,01",55,"0,04",90,"0,35","0,30",36,"4,37",40
GAP M479/14,107595,2014,,,3/8,,P,PS,23388,,3,35,"0,12","0,17",53,"2,23","0,37",32,,,,,"0,16",22,"0,04",64,"0,07",50,"0,06",28,"-0,04",34,,26,2,28,"-1,01","0,26",63,"1,22",45,"0,10",40,"0,01",73,"-0,00",75,"-0,00",51,"-0,05",35,"0,30","0,24",39,"4,32",41
JUQUIRY 6326 ARAGANO,106262,2014,,,3/8,,V,PS,18553,R,5,32,"0,16","0,37",56,"-3,81","0,47",89,,,,,"0,23",9,"0,09",46,"0,20",16,"0,10",17,"-0,01",55,,63,5,19,"1,86","0,34",29,"-1,95",65,"0,24",12,"0,10",44,"0,23",15,"0,12",19,"-0,06",27,"-0,09","0,28",68,"4,18",41
CORRALERO 1651 YASTA RELMUN,112688,2001,,,3/8,,P,PS,12688,,2,26,"-0,29","0,34",29,"-0,68","0,43",63,"2,33","0,08",5,82,"0,19",15,"0,31",5,"0,21",13,"0,00",49,"-0,07",20,,42,2,22,"0,58","0,32",43,"-0,10",54,"0,20",17,"0,27",7,"0,20",18,"-0,01",53,"-0,05",33,"-0,25","0,34",80,"4,05",42
JUQUIRY RED 6428 PICANTE,132432,2015,,,3/8,,V,PS,18553,,2,86,"0,64","0,59",82,"-1,37","0,60",69,,,,,"0,14",24,"0,17",23,"0,19",18,"0,04",33,"0,03",79,,54,2,63,"0,06","0,46",49,"-1,31",62,"0,16",25,"0,10",41,"0,14",31,"0,04",38,"0,04",89,"0,82","0,44",12,"3,95",42
LAS LILAS 855H LIBERTADOR CARDENAL G6,IA122947,2007,,,3/8,,V,E,,,4,59,"1,08","0,40",93,"-0,76","0,47",63,"0,45","0,00",36,4,"0,27",7,"0,23",13,"0,15",24,"0,24",4,"0,00",67,,35,4,55,"-3,46","0,34",90,"-4,22",79,"0,19",19,"0,15",28,"0,10",44,"0,12",18,"-0,02",60,"1,07","0,33",6,"3,93",42
TRADIÇÃO MT NAVAJO 3G 3808,154587,2018,,,3/8,,P,PS,23242,,1,40,"1,15","0,53",93,"-2,43","0,51",79,,,,,"0,24",9,"0,14",32,"0,27",7,"0,07",26,"-0,02",48,,50,1,13,"0,84","0,30",39,"-1,59",63,"0,23",13,"0,17",24,"0,26",11,"0,04",37,"-0,06",26,"-0,28","0,37",81,"3,91",43
LEONOR N1595 TOBA FEDERAL,IA25492,1989,,,3/8,,V,E,25492,,4,162,"1,51","0,41",98,"5,70","0,59",13,"-0,29","0,24",77,62,"-0,06",87,"0,06",58,"0,04",61,"0,01",44,"-0,01",54,,25,3,101,"1,67","0,45",30,"7,37",18,"-0,03",82,"0,02",70,"0,03",63,"0,09",23,"-0,04",37,"-0,11","0,30",71,"3,91",43
SAO BIBIANO DOM CIRIACO 4167,88613,2010,,,3/8,,V,PS,110,,2,67,,,,"1,74","0,55",37,"0,36","0,13",40,16,"0,01",69,"0,03",67,"0,04",60,"0,05",32,,,,46,2,32,"1,36","0,37",34,"3,10",34,"0,00",72,"0,07",53,"0,03",62,"0,05",33,,,"0,88","0,36",11,"3,87",43
CIA.AZUL TE8250,146166,2018,,,3/8,,P,PS,8538,,1,22,"-1,21","0,35",4,"2,60","0,35",29,,,,,"0,06",52,"0,08",52,"0,04",62,"0,04",33,"-0,14",4,,34,1,19,"1,62","0,24",31,"4,22",29,"0,01",72,"0,06",58,"-0,01",77,"-0,02",61,"-0,14",5,"0,04","0,11",59,"3,77",43
BRANGUS BRASIL Q490 DO MANANCIAL,114169,2015,,,3/8,,V,PS,7594,,1,24,,,,"1,92","0,43",35,"0,86","0,08",24,10,"0,01",70,"0,05",62,"0,04",61,"0,01",46,"0,03",79,,44,1,14,"1,19","0,29",35,"3,11",34,"0,06",53,"0,07",53,"0,05",59,"0,00",50,"0,02",84,"0,52","0,32",26,"3,76",44
GALL JULIAN NATITO TE 76 ARANDÚ,IA136629,2012,,,3/8,,P,E,,T,20,571,"-0,44","0,74",21,"-1,83","0,81",73,"-4,80","0,29",99,114,"0,19",15,"0,24",11,"0,22",12,"-0,21",97,"-0,08",14,,52,18,461,"-2,25","0,70",79,"-4,07",78,"0,25",10,"0,32",4,"0,30",7,"-0,24",98,"-0,05",34,"1,04","0,76",7,"3,67",44
JUQUIRY 5792 DON CIRIACO,93157,2012,,,3/8,,V,PS,18553,,1,25,"0,61","0,28",81,"1,64","0,49",38,"0,12","0,17",47,14,"0,14",26,"0,19",20,"0,16",23,"0,08",24,"0,06",89,,32,1,24,"-0,13","0,39",52,"1,51",43,"0,13",31,"0,18",20,"0,16",26,"0,09",23,"0,02",81,"-0,24","0,36",79,"3,55",44
BRINKS SUNDANCE A487K TE,IA112253,2000,,,3/8,,P,E,23805,T,5,64,"0,13","0,53",54,"1,40","0,61",40,"0,19","0,25",46,81,"0,04",58,"-0,02",80,"-0,03",82,"-0,01",52,"-0,01",53,,44,3,47,"1,86","0,46",29,"3,26",33,"0,05",57,"-0,05",86,"-0,01",77,"-0,03",65,"0,03",85,"0,12","0,52",54,"3,45",45
LOSNONOS 89 TABASCO,IA143026,2012,,,3/8,,V,E,23805,,11,152,"0,62","0,62",82,"-1,38","0,69",69,"-0,25","0,10",75,3,"0,37",2,"0,28",8,"0,37",3,"0,09",22,"0,06",89,,28,10,114,"-2,71","0,54",84,"-4,09",78,"0,26",9,"0,16",25,"0,30",8,"-0,01",54,"-0,01",63,"-0,38","0,63",87,"3,25",45
GUASUNCHOS 3933 PICANTE,IA136295,2011,,,3/8,,V,E,23805,T,18,246,"0,73","0,71",84,"-1,28","0,75",68,"1,58","0,16",12,44,"0,16",20,"0,08",50,"0,18",19,"0,03",37,"0,09",95,,51,16,152,"-0,96","0,60",63,"-2,24",66,"0,19",19,"-0,00",76,"0,12",36,"0,03",39,"0,00",74,"0,56","0,67",24,"3,09",46
PAIPASSO E56/17,141887,2017,,,3/8,,V,PS,20882,,1,42,"-0,32","0,28",27,"0,79","0,49",45,,,,,"0,12",28,"0,22",14,"0,26",8,"0,07",26,"0,05",87,,39,1,28,"-1,72","0,34",73,"-0,94",59,"0,12",34,"0,20",16,"0,25",12,"0,09",22,"0,01",78,"0,76","0,38",15,"2,96",46
RINCON TROVÃO TE1214 DEL SARANRY,156366,2019,,,3/8,,P,PS,7287,,1,21,"0,46","0,41",75,"-0,23","0,44",56,,,,,"0,16",20,,,,,,,,,,42,1,12,"-0,68","0,33",58,"-0,91",58,"0,17",22,"0,14",30,"0,21",16,"-0,10",85,"-0,05",33,"0,04","0,32",59,"2,83",47
BRANGUS BRASIL P94 DO MANANCIAL,104963,2014,,,3/8,,V,PS,7594,,1,55,,,,"3,50","0,55",22,"-1,46","0,13",95,5,"-0,03",79,"0,14",32,"0,05",55,"0,04",33,"-0,01",52,,38,1,43,"-0,68","0,43",58,"2,82",36,"-0,00",73,"0,10",43,"0,03",66,"0,07",28,"-0,01",66,"0,88","0,41",11,"2,43",48
JUQUIRY RED 6454 K144,132430,2015,,,3/8,,V,PS,18553,,2,25,"0,02","0,42",48,"2,59","0,46",29,,,,,"0,05",53,"0,19",19,"0,12",35,"0,02",40,"0,03",81,,35,2,20,"0,36","0,34",46,"2,95",34,"0,03",64,"0,13",34,"0,10",43,"0,02",45,"0,02",84,"-0,05","0,31",65,"2,33",49
RANCHO TSUNAMI 114,IA113629,2004,,,3/8,,P,E,23805,,2,34,,,,"-3,23","0,53",85,"-0,54","0,08",82,81,"0,05",54,"0,04",65,"0,11",37,"0,08",24,"-0,05",29,,79,2,21,"3,40","0,38",17,"0,17",51,"0,09",45,"0,06",59,"0,18",23,"-0,01",53,"-0,06",25,"0,49","0,39",27,"2,31",49
SÃO BIBIANO DON CIRIACO 4147,88608,2010,,,3/8,,V,PS,110,,2,71,,,,"0,93","0,56",44,"0,47","0,14",36,22,"0,08",43,"0,13",36,"0,15",25,"-0,04",66,,,,43,2,35,"0,69","0,39",41,"1,62",43,"0,07",51,"0,08",49,"0,13",33,"-0,01",55,,,"-0,04","0,35",65,"2,22",49
TRADIÇÃO MT PROFETA 3G 3310,144193,2018,,,3/8,,P,PS,23242,,1,56,"-0,60","0,56",15,"1,78","0,54",37,,,,,"-0,08",90,"0,05",63,"0,08",47,"0,04",35,"-0,02",44,,56,1,23,"3,44","0,36",17,"5,22",23,"-0,03",82,"0,12",37,"0,10",43,"0,07",27,"-0,03",45,"0,10","0,25",55,"2,21",49
J.M.T LANCEIRO 3915,33518,2002,,,3/8,,P,PS,15813,,2,92,"0,57","0,64",79,"-1,96","0,63",75,"-0,56","0,11",83,19,"0,04",55,"0,11",42,"0,03",64,"0,00",47,"-0,08",17,,71,2,51,"5,00","0,43",11,"3,04",34,"0,04",62,"0,16",25,"-0,05",85,,,"-0,10",11,"-0,43","0,35",90,"2,21",49
TRADIÇÃO MT PROFETA 3G 3382,144243,2018,,,3/8,,P,PS,23242,,1,44,"-0,30","0,54",28,"0,72","0,52",46,,,,,"0,09",41,"0,11",41,"0,15",24,"-0,18",96,"0,04",83,,43,1,19,"-1,32","0,35",68,"-0,60",57,"0,12",35,"0,13",33,"0,18",23,"-0,22",97,"0,06",94,"0,56","0,34",23,"2,19",50
JUQUIRY BLACK TE6574 GLADIADOR 6339OSC,136645,2016,,,3/8,,P,PS,18553,,3,59,"0,02","0,54",47,"-0,49","0,56",60,"2,37","0,11",5,1,"0,13",27,"0,22",14,"0,17",20,"-0,04",66,"-0,09",12,,48,3,38,"0,42","0,42",45,"-0,07",53,"0,16",24,"0,21",14,"0,21",18,"-0,01",54,"-0,12",8,"-0,30","0,45",84,"2,17",50
BRANGUS BRASIL R53 DO MANANCIAL,132766,2016,,,3/8,,V,PS,7594,,1,32,,,,"0,88","0,49",44,,,,,"0,10",37,"0,21",16,"0,15",24,"-0,04",66,"-0,00",63,,41,1,29,"-0,75","0,38",60,"0,13",51,"0,09",44,"0,12",37,"0,10",44,"-0,04",70,"-0,02",54,"0,31","0,38",38,"2,05",50
J.M.T 11067,110610,2014,,,3/8,,P,PS,15813,,1,23,"-0,37","0,47",25,"1,15","0,46",42,"0,95","0,07",22,6,"0,04",58,"0,09",46,"0,10",41,"0,20",7,"-0,09",11,,47,1,9,"-0,75","0,30",60,"0,40",50,"0,09",43,"0,11",39,"0,15",28,"0,22",7,"-0,11",9,"0,50","0,43",27,"1,80",51
BRANGUS BRASIL G0199 MANANCIAL,41359,2005,,,3/8,,V,PS,7594,,1,59,"0,02","0,26",47,"-0,44","0,57",59,"-1,29","0,12",94,25,"0,06",51,"0,08",51,"0,06",53,"0,07",25,"-0,03",41,,57,1,48,"1,64","0,43",31,"1,20",45,"0,04",59,"0,06",59,"0,01",70,"0,07",28,"-0,04",44,"0,21","0,38",46,"1,77",51
PRIMAVERA K023,81551,2010,,,3/8,,P,PS,2496,,1,23,"-0,00","0,19",46,"2,99","0,40",25,"-0,50","0,07",82,1,"0,03",61,"0,15",30,"-0,09",94,"-0,02",58,"-0,06",22,,34,1,18,"-0,11","0,29",51,"2,89",35,"0,03",65,"0,14",31,"-0,11",94,"-0,01",55,"-0,06",29,"-0,11","0,39",71,"1,60",52
BRANGUS BRASIL M154 MANANCIAL,84818,2006,,,3/8,,V,PS,7594,,1,65,"1,52","0,40",98,"3,03","0,60",25,"-0,74","0,13",87,21,"0,14",24,"0,11",42,"0,12",34,"0,11",16,"0,05",89,,23,1,48,"-2,62","0,44",83,"0,41",50,"0,10",42,"0,01",72,"0,12",35,"0,03",39,"0,07",94,"-0,25","0,43",80,"1,49",52
TRADIÇÃO MT BONUS 3G 3535,144312,2018,,,3/8,,P,PS,23242,,1,35,"0,37","0,49",70,"1,77","0,47",37,,,,,"0,00",71,"0,07",56,"0,03",63,"0,00",47,"-0,09",12,,47,1,22,"0,05","0,32",49,"1,82",42,"0,05",56,"0,05",60,"0,08",48,"0,09",22,"-0,08",18,"0,27","0,22",42,"1,41",52
CORRALERO 9791 MAXIMO I-816 C,IA133336,2011,,,3/8,,P,E,23805,,6,121,"1,12","0,58",93,"-2,14","0,64",76,"-0,06","0,02",51,13,"-0,02",76,"-0,04",84,"0,09",45,"-0,09",81,"-0,15",3,,79,4,83,"2,59","0,47",23,"0,44",49,"0,08",48,"0,03",67,"0,14",31,"0,02",42,"-0,19",1,"0,54","0,58",25,"1,21",53
ANAMELIA TE B059 MAXIMUS SPARTACUS,45600,2007,,,3/8,,P,PS,23805,P,33,541,"1,20","0,79",94,"-0,59","0,83",62,"1,70","0,51",10,483,"0,09",39,"0,15",31,"0,16",23,"-0,02",57,"-0,04",31,,54,28,362,"0,15","0,72",48,"-0,44",55,"0,14",29,"0,11",39,"0,20",19,"0,00",49,"-0,02",56,"-0,22","0,78",78,"0,98",53
CORRALERO 4561 LANIN 8018C,IA116836,2005,,,3/8,,P,E,23805,,9,115,"-0,40","0,55",23,"-1,74","0,69",72,"2,99","0,19",3,101,"0,15",22,"0,19",21,"0,21",14,"-0,08",79,"-0,08",13,,56,9,69,"-0,34","0,53",54,"-2,08",66,"0,19",19,"0,16",25,"0,25",12,"-0,03",63,"-0,10",12,"-0,29","0,60",82,"0,98",54
BRANGUS BRASIL N71 DO MANANCIAL,90570,2012,,,3/8,,V,PS,7594,,2,70,"0,51","0,34",77,"1,46","0,60",40,"0,39","0,13",39,18,"0,14",25,"0,15",29,"0,18",19,"0,04",35,"0,11",98,,34,2,52,"-2,87","0,44",86,"-1,41",63,"0,14",29,"0,02",68,"0,11",36,"0,01",46,"0,07",95,"0,03","0,39",59,"0,97",54
LAS LILAS 7665G CAPITAN CARDAL,IA121842,2006,,,3/8,,V,E,23805,,8,122,"0,61","0,57",81,"-1,14","0,66",67,"-0,25","0,14",75,50,"-0,01",74,"0,04",66,"0,02",67,"-0,03",60,"0,02",75,,71,6,74,"3,03","0,48",19,"1,89",41,"-0,02",80,"-0,02",80,"0,00",74,"-0,04",68,"0,03",86,"0,40","0,55",33,"0,94",54
RINCON TE759 HEMINGWAY DEL SARANDY,154857,2017,,,3/8,,V,PS,7287,,1,31,"-0,09","0,50",41,"-3,00","0,48",84,,,,,"0,29",5,"0,40",2,"0,37",3,"-0,12",88,,,,49,1,16,"-2,64","0,32",83,"-5,64",85,"0,30",6,"0,34",3,"0,39",3,"-0,13",89,"0,03",88,"-0,46","0,37",90,"0,86",55
JUQUIRY 5612,83884,2011,,,3/8,,P,PS,77,,1,33,"-0,83","0,40",8,"-0,37","0,48",58,"0,59","0,05",33,5,"0,11",33,"0,06",56,"0,09",45,"-0,01",54,"-0,05",29,,50,1,33,"-0,68","0,37",58,"-1,05",60,"0,10",41,"0,10",44,"0,09",45,"0,02",45,"-0,06",26,"0,16","0,24",49,"0,82",55
OLHOS D'AGUA SPARTACUS 5G 7905,92729,2012,,,3/8,,P,PS,73,,1,31,"0,50","0,55",76,"1,36","0,53",41,"-0,63","0,17",85,31,"0,17",18,"0,14",33,"0,13",31,"0,01",44,"-0,08",15,,29,1,5,"-3,04","0,35",87,"-1,68",64,"0,18",21,"0,08",51,"0,14",30,"0,02",43,"-0,08",18,"-0,42","0,30",90,"0,78",55
SAN ALEJO C3009 ZAMBO CENCERRO,IA110487,1999,,,3/8,,V,E,23805,,8,196,"-0,38","0,68",24,"0,78","0,74",46,"3,25","0,44",2,311,"0,20",14,"0,04",66,"0,11",37,"0,14",11,"0,06",90,,31,8,130,"-3,62","0,62",91,"-2,84",71,"0,14",28,"-0,01",79,"0,03",64,"0,14",15,"0,01",80,"0,13","0,68",52,"0,68",55
PRIMAVERA R356/14,112406,2014,,,3/8,,P,PS,2496,,1,39,"0,08","0,31",51,"-2,73","0,45",81,"-0,13","0,05",54,5,"-0,07",89,"0,02",72,"-0,00",75,"-0,08",79,"0,02",78,,87,1,27,"3,92","0,31",15,"1,19",45,"-0,02",77,"0,08",50,"0,07",50,"-0,12",87,"-0,02",56,"0,91","0,40",10,"0,67",55
LAS LILAS 499-H COMBATIVO G4,IA122607,2007,,,3/8,,P,E,,,2,27,"1,42","0,44",97,"0,62","0,42",47,"2,04","0,08",7,3,"0,06",50,"-0,12",94,"-0,03",80,"-0,07",77,"-0,06",26,,48,2,9,"0,00","0,25",50,"0,62",49,"0,09",43,"-0,14",96,"-0,05",86,"-0,06",75,"-0,06",30,"-0,21","0,17",77,"0,65",55
AML S251,96924,2013,,,3/8,,P,PS,2117,,3,26,,,,"1,14","0,42",42,"1,39","0,05",15,5,"0,07",46,"0,21",17,"0,08",47,"-0,05",70,"-0,07",19,,42,3,11,"0,48","0,25",45,"1,62",43,"0,07",51,"0,13",33,"0,09",45,"-0,04",69,"-0,08",17,"-0,59","0,25",94,"0,63",56
BRANGUS BRASIL N51 DO MANANCIAL,259568,2012,,,3/8,,P,PS,7594,,1,34,"0,10","0,32",52,"1,45","0,46",40,"1,12","0,04",18,6,"-0,06",86,"0,06",56,"-0,01",78,"0,07",26,"0,14",99,,56,1,22,"3,79","0,30",16,"5,24",23,"-0,08",91,"0,08",51,"-0,03",80,"0,07",29,"0,14",99,"-0,46","0,10",90,"0,53",56
"OLHOS D'AGUA 4G 8000 ""BONUS""",82169,2012,,,3/8,,P,PS,73,,1,38,"0,35","0,57",70,"0,60","0,55",47,"0,00","0,19",50,43,"-0,05",84,"-0,05",86,"0,11",38,"-0,02",59,"-0,15",3,,62,1,7,"1,38","0,37",33,"1,98",41,"0,01",71,"0,01",73,"0,17",25,"0,05",33,"-0,14",5,"0,26","0,31",42,"0,16",57
TRADIÇÃO MT PROFETA 3G 3503,144296,2018,,,3/8,,P,PS,23242,,1,42,"0,13","0,53",55,"2,47","0,52",30,,,,,"-0,04",81,"-0,08",91,"0,07",49,"0,02",40,"-0,19",1,,45,1,20,"-0,37","0,35",54,"2,10",40,"-0,04",84,"-0,02",81,"0,06",55,"0,04",38,"-0,15",4,"0,35","0,26",37,"-0,26",59
GUASUNCHOS 5073 PIMENTON 6061 T/E PIMENTON,IA143212,2014,,,3/8,,V,E,,,9,162,"0,54","0,42",78,"-5,41","0,70",94,"1,54","0,02",12,1,"0,22",11,"0,08",49,"0,21",14,"-0,08",80,"0,18",99,,76,7,102,"-2,28","0,51",79,"-7,69",92,"0,29",7,"0,10",43,"0,23",14,"-0,08",81,"0,09",98,"0,44","0,51",30,"-0,33",59
OLHOS D'AGUA CIRIACO 5G 7574,87443,2011,,,3/8,,V,PS,73,,1,57,"-0,41","0,60",23,"-1,91","0,59",74,"0,22","0,17",44,22,"0,06",49,"0,11",42,"0,14",28,"-0,10",84,"0,18",99,,68,1,46,"0,12","0,45",49,"-1,79",64,"0,10",41,"0,11",40,"0,12",35,"-0,07",77,"0,15",99,"0,26","0,52",42,"-0,38",59
BRANGUS BRASIL O232 MANANCIAL,96971,2013,,,3/8,,V,PS,7594,,2,129,"-0,28","0,35",30,"-3,87","0,67",90,"4,22","0,20",1,42,"0,12",31,"0,15",30,"0,08",47,"-0,07",77,"0,05",88,,76,2,113,"-0,12","0,54",52,"-3,99",77,"0,15",28,"0,15",28,"0,13",32,"-0,05",71,"0,03",86,"0,36","0,53",36,"-0,61",60
J.M.T 9011Y9TE NETTO,75897,2011,,,3/8,,P,PS,15813,Y,4,333,"-0,15","0,75",37,"-0,49","0,75",60,"-1,37","0,26",95,107,"0,11",35,"0,08",50,"0,09",46,"0,03",38,"-0,01",57,,51,3,199,"-1,29","0,60",67,"-1,78",64,"0,17",22,"0,11",40,"0,11",40,"-0,02",57,"-0,04",45,"-0,56","0,70",93,"-0,73",60
BRANGUS BRASIL Q452 DO MANANCIAL,114161,2015,,,3/8,,V,PS,7594,,1,21,,,,"1,49","0,45",39,"-1,33","0,13",94,9,"0,03",61,"0,14",33,"0,01",70,"0,02",39,"-0,06",25,,45,1,14,"-0,04","0,33",51,"1,45",44,"0,03",63,"0,11",40,"-0,00",74,"0,03",38,"-0,07",22,"-0,61","0,37",95,"-1,05",61
BRANGUS BRASIL M396 MANANCIAL,84793,2011,,,3/8,,V,PS,7594,,1,30,"-0,28","0,33",29,"-1,32","0,49",68,"1,15","0,13",18,17,"0,10",37,"0,07",53,"0,09",43,"0,09",21,"-0,09",12,,59,1,26,"-1,05","0,37",64,"-2,38",67,"0,10",40,"0,04",64,"0,11",38,"0,07",29,"-0,09",14,"-0,00","0,32",63,"-1,12",61
JUQUIRY TE 6070 SENSATION,89846,2013,,,3/8,,V,PS,18553,,6,322,"-0,66","0,70",13,"-0,75","0,78",63,"-1,99","0,32",98,94,"0,11",31,"0,24",11,"0,17",21,"-0,10",83,"0,03",81,,52,6,268,"-3,74","0,67",92,"-4,49",80,"0,12",34,"0,18",19,"0,11",39,"-0,06",73,"0,01",76,"0,76","0,70",15,"-1,15",61
J.M.T 11007,110654,2014,,,3/8,,P,PS,15813,,1,20,"-0,74","0,45",10,"-2,00","0,44",75,"-0,83","0,08",88,1,"0,08",44,"0,16",25,"0,19",18,"0,09",22,"-0,07",21,,67,1,8,"-0,50","0,29",55,"-2,50",69,"0,11",37,"0,16",26,"0,21",17,"0,08",26,"-0,08",19,"0,07","0,42",56,"-1,18",62
J.M.T 145A TE,101871,2013,,,3/8,,P,PS,15813,,1,25,"0,84","0,45",87,"0,47","0,44",48,"-0,62","0,11",84,9,"-0,01",74,"-0,16",97,"-0,11",95,"0,05",30,"-0,05",28,,58,1,20,"0,23","0,32",47,"0,70",48,"-0,03",83,"-0,15",96,"-0,13",95,"0,06",30,"-0,07",24,"0,25","0,24",43,"-1,36",63
